FACILITY_ID,FACILITY_NAME,FIPS,COUNTY,NAICS,REPORTING_YEAR,UNIT_NAME,UNIT_TYPE,FUEL_TYPE,TIER,INPUT_HEAT_CAPACITY,INPUT_HEAT_CAPACITY_UNIT,AGGR_HIGH_HEAT_CAPACITY,AGGR_HIGH_HEAT_CAPACITY_UOM,FUEL_COM,FUEL_UNIT,ENERGY_COM_MMBtu,ENERGY_MMBtu_hr,tierID,FacilityID,UnitID,Unit Count,Capacity (mmBtu/hr),Op Hours Per Year,Fuel Category for Unit,Temperature,NAICS_sub,Zip,Num_Empl,FIPS_m,State,mactID
1007059.0,MERAUX REFINERY,22087.0,ST. BERNARD PARISH,324110.0,2011.0,GP-HC BLR FD,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,125.0,mmBtu/hr,,,na,na,19270.0,,,,,,,,,,,,,
1007059.0,MERAUX REFINERY,22087.0,ST. BERNARD PARISH,324110.0,2015.0,GP- Area 1,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,221.0,mmBtu/hr,,,na,na,19271.0,,,,,,,,,,,,,
1007059.0,MERAUX REFINERY,22087.0,ST. BERNARD PARISH,324110.0,2015.0,GP-Area 2,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,198.0,mmBtu/hr,,,na,na,19274.0,,,,,,,,,,,,,
1007059.0,MERAUX REFINERY,22087.0,ST. BERNARD PARISH,324110.0,2016.0,GP-HC BLR FD,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,125.0,mmBtu/hr,,,na,na,19282.0,,,,,,,,,,,,,
1007059.0,MERAUX REFINERY,22087.0,ST. BERNARD PARISH,324110.0,2017.0,GP-Area 2,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,198.0,mmBtu/hr,,,na,na,19284.0,,,,,,,,,,,,,
1007059.0,MERAUX REFINERY,22087.0,ST. BERNARD PARISH,324110.0,2014.0,GP-Area 2,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,198.0,mmBtu/hr,,,na,na,19294.0,,,,,,,,,,,,,
1007059.0,MERAUX REFINERY,22087.0,ST. BERNARD PARISH,324110.0,2010.0,GP-HC HTR FD,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,169.1,mmBtu/hr,,,na,na,19302.0,,,,,,,,,,,,,
1007059.0,MERAUX REFINERY,22087.0,ST. BERNARD PARISH,324110.0,2018.0,GP- Area 1,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,221.0,mmBtu/hr,,,na,na,19303.0,,,,,,,,,,,,,
1007059.0,MERAUX REFINERY,22087.0,ST. BERNARD PARISH,324110.0,2012.0,GP-HC HTR FD,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,169.1,mmBtu/hr,,,na,na,19306.0,,,,,,,,,,,,,
1007059.0,MERAUX REFINERY,22087.0,ST. BERNARD PARISH,324110.0,2016.0,GP-HC HTR FD,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,169.1,mmBtu/hr,,,na,na,19307.0,,,,,,,,,,,,,
1007059.0,MERAUX REFINERY,22087.0,ST. BERNARD PARISH,324110.0,2017.0,GP- Area 1,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,221.0,mmBtu/hr,,,na,na,19308.0,,,,,,,,,,,,,
1007059.0,MERAUX REFINERY,22087.0,ST. BERNARD PARISH,324110.0,2011.0,GP-HC HTR FD,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,169.1,mmBtu/hr,,,na,na,19311.0,,,,,,,,,,,,,
1007059.0,MERAUX REFINERY,22087.0,ST. BERNARD PARISH,324110.0,2014.0,GP- Area 1,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,221.0,mmBtu/hr,,,na,na,19312.0,,,,,,,,,,,,,
1007059.0,MERAUX REFINERY,22087.0,ST. BERNARD PARISH,324110.0,2015.0,GP-Area 4,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,181.0,mmBtu/hr,,,na,na,19314.0,,,,,,,,,,,,,
1007059.0,MERAUX REFINERY,22087.0,ST. BERNARD PARISH,324110.0,2014.0,GP-Area 4,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,181.0,mmBtu/hr,,,na,na,19315.0,,,,,,,,,,,,,
1007059.0,MERAUX REFINERY,22087.0,ST. BERNARD PARISH,324110.0,2012.0,GP-HC BLR FD,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,125.0,mmBtu/hr,,,na,na,19316.0,,,,,,,,,,,,,
1007059.0,MERAUX REFINERY,22087.0,ST. BERNARD PARISH,324110.0,2015.0,GP-HC BLR FD,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,125.0,mmBtu/hr,,,na,na,19317.0,,,,,,,,,,,,,
1007059.0,MERAUX REFINERY,22087.0,ST. BERNARD PARISH,324110.0,2010.0,GP-Area 2,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,198.0,mmBtu/hr,,,na,na,19319.0,,,,,,,,,,,,,
1007059.0,MERAUX REFINERY,22087.0,ST. BERNARD PARISH,324110.0,2013.0,GP-HC HTR FD,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,169.1,mmBtu/hr,,,na,na,19320.0,,,,,,,,,,,,,
1007059.0,MERAUX REFINERY,22087.0,ST. BERNARD PARISH,324110.0,2012.0,GP-Area 4,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,181.0,mmBtu/hr,,,na,na,19321.0,,,,,,,,,,,,,
1007059.0,MERAUX REFINERY,22087.0,ST. BERNARD PARISH,324110.0,2017.0,GP-HC BLR FD,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,175.0,mmBtu/hr,,,na,na,19322.0,,,,,,,,,,,,,
1007059.0,MERAUX REFINERY,22087.0,ST. BERNARD PARISH,324110.0,2011.0,GP-Area 4,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,181.0,mmBtu/hr,,,na,na,19323.0,,,,,,,,,,,,,
1007059.0,MERAUX REFINERY,22087.0,ST. BERNARD PARISH,324110.0,2015.0,GP-HC HTR FD,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,169.1,mmBtu/hr,,,na,na,19324.0,,,,,,,,,,,,,
1007059.0,MERAUX REFINERY,22087.0,ST. BERNARD PARISH,324110.0,2017.0,GP-HC HTR FD,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,186.0,mmBtu/hr,,,na,na,19325.0,,,,,,,,,,,,,
1007059.0,MERAUX REFINERY,22087.0,ST. BERNARD PARISH,324110.0,2014.0,GP-HC HTR FD,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,169.1,mmBtu/hr,,,na,na,19326.0,,,,,,,,,,,,,
1007059.0,MERAUX REFINERY,22087.0,ST. BERNARD PARISH,324110.0,2014.0,GP-HC BLR FD,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,125.0,mmBtu/hr,,,na,na,19327.0,,,,,,,,,,,,,
1007059.0,MERAUX REFINERY,22087.0,ST. BERNARD PARISH,324110.0,2018.0,GP-HC BLR FD,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,175.0,mmBtu/hr,,,na,na,19328.0,,,,,,,,,,,,,
1007059.0,MERAUX REFINERY,22087.0,ST. BERNARD PARISH,324110.0,2011.0,GP-Area 2,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,198.0,mmBtu/hr,,,na,na,19329.0,,,,,,,,,,,,,
1007059.0,MERAUX REFINERY,22087.0,ST. BERNARD PARISH,324110.0,2013.0,GP-Area 1,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,110.0,mmBtu/hr,,,na,na,19330.0,,,,,,,,,,,,,
1007059.0,MERAUX REFINERY,22087.0,ST. BERNARD PARISH,324110.0,2013.0,GP-HC BLR FD,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,125.0,mmBtu/hr,,,na,na,19331.0,,,,,,,,,,,,,
1007059.0,MERAUX REFINERY,22087.0,ST. BERNARD PARISH,324110.0,2016.0,GP- Area 1,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,221.0,mmBtu/hr,,,na,na,19332.0,,,,,,,,,,,,,
1007059.0,MERAUX REFINERY,22087.0,ST. BERNARD PARISH,324110.0,2010.0,GP-Area 4,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,181.0,mmBtu/hr,,,na,na,19334.0,,,,,,,,,,,,,
1001563.0,MOUNTAIN STATE CARBON,54009.0,BROOKE COUNTY,324199.0,2013.0,Battery No. 8 Underfire,OCS (Other combustion source),Coke Oven Gas,Tier 3 (Equation C-5  gaseous fuel),477.79,mmBtu/hr,,,,,na,na,19335.0,,,,,,,,,,,,,
1001563.0,MOUNTAIN STATE CARBON,54009.0,BROOKE,331111.0,2013.0,Battery No. 8 Underfire,OCS (Other combustion source),Coke Oven Gas,Tier 3 (Equation C-5  gaseous fuel),477.79,mmBtu/hr,,,,,na,na,19336.0,,,,,,,,,,,,,
1001563.0,MOUNTAIN STATE CARBON,54009.0,BROOKE COUNTY,324199.0,2015.0,Battery No. 8 Underfire,OCS (Other combustion source),Coke Oven Gas,Tier 3 (Equation C-5  gaseous fuel),477.79,mmBtu/hr,,,,,na,na,19338.0,,,,,,,,,,,,,
1001563.0,MOUNTAIN STATE CARBON,54009.0,BROOKE,331111.0,2015.0,Battery No. 8 Underfire,OCS (Other combustion source),Coke Oven Gas,Tier 3 (Equation C-5  gaseous fuel),477.79,mmBtu/hr,,,,,na,na,19339.0,,,,,,,,,,,,,
1001563.0,MOUNTAIN STATE CARBON,54009.0,BROOKE COUNTY,324199.0,2010.0,Battery No. 8 Underfire,OCS (Other combustion source),Coke Oven Gas,Tier 3 (Equation C-5  gaseous fuel),477.79,mmBtu/hr,,,,,na,na,19341.0,,,,,,,,,,,,,
1001563.0,MOUNTAIN STATE CARBON,54009.0,BROOKE,331111.0,2010.0,Battery No. 8 Underfire,OCS (Other combustion source),Coke Oven Gas,Tier 3 (Equation C-5  gaseous fuel),477.79,mmBtu/hr,,,,,na,na,19342.0,,,,,,,,,,,,,
1001563.0,MOUNTAIN STATE CARBON,54009.0,BROOKE COUNTY,324199.0,2012.0,Battery No. 8 Underfire,OCS (Other combustion source),Coke Oven Gas,Tier 3 (Equation C-5  gaseous fuel),477.79,mmBtu/hr,,,,,na,na,19344.0,,,,,,,,,,,,,
1001563.0,MOUNTAIN STATE CARBON,54009.0,BROOKE,331111.0,2012.0,Battery No. 8 Underfire,OCS (Other combustion source),Coke Oven Gas,Tier 3 (Equation C-5  gaseous fuel),477.79,mmBtu/hr,,,,,na,na,19345.0,,,,,,,,,,,,,
1001563.0,MOUNTAIN STATE CARBON,54009.0,BROOKE COUNTY,324199.0,2011.0,Battery No. 8 Underfire,OCS (Other combustion source),Coke Oven Gas,Tier 3 (Equation C-5  gaseous fuel),477.79,mmBtu/hr,,,,,na,na,19347.0,,,,,,,,,,,,,
1001563.0,MOUNTAIN STATE CARBON,54009.0,BROOKE,331111.0,2011.0,Battery No. 8 Underfire,OCS (Other combustion source),Coke Oven Gas,Tier 3 (Equation C-5  gaseous fuel),477.79,mmBtu/hr,,,,,na,na,19348.0,,,,,,,,,,,,,
1001563.0,MOUNTAIN STATE CARBON,54009.0,BROOKE COUNTY,324199.0,2017.0,Battery No. 8 Underfire,OCS (Other combustion source),Coke Oven Gas,Tier 3 (Equation C-5  gaseous fuel),477.79,mmBtu/hr,,,,,na,na,19350.0,,,,,,,,,,,,,
1001563.0,MOUNTAIN STATE CARBON,54009.0,BROOKE,331111.0,2017.0,Battery No. 8 Underfire,OCS (Other combustion source),Coke Oven Gas,Tier 3 (Equation C-5  gaseous fuel),477.79,mmBtu/hr,,,,,na,na,19351.0,,,,,,,,,,,,,
1001563.0,MOUNTAIN STATE CARBON,54009.0,BROOKE COUNTY,324199.0,2016.0,Battery No. 8 Underfire,OCS (Other combustion source),Coke Oven Gas,Tier 3 (Equation C-5  gaseous fuel),477.79,mmBtu/hr,,,,,na,na,19353.0,,,,,,,,,,,,,
1001563.0,MOUNTAIN STATE CARBON,54009.0,BROOKE,331111.0,2016.0,Battery No. 8 Underfire,OCS (Other combustion source),Coke Oven Gas,Tier 3 (Equation C-5  gaseous fuel),477.79,mmBtu/hr,,,,,na,na,19354.0,,,,,,,,,,,,,
1001563.0,MOUNTAIN STATE CARBON,54009.0,BROOKE COUNTY,324199.0,2018.0,Battery No. 8 Underfire,OCS (Other combustion source),Coke Oven Gas,Tier 3 (Equation C-5  gaseous fuel),477.79,mmBtu/hr,,,,,na,na,19356.0,,,,,,,,,,,,,
1001563.0,MOUNTAIN STATE CARBON,54009.0,BROOKE,331111.0,2018.0,Battery No. 8 Underfire,OCS (Other combustion source),Coke Oven Gas,Tier 3 (Equation C-5  gaseous fuel),477.79,mmBtu/hr,,,,,na,na,19357.0,,,,,,,,,,,,,
1007491.0,FLINT HILLS RESOURCES ALASKA  LLC,2090.0,FAIRBANKS NORTH STAR,324110.0,2011.0,GP-CU1A/CU1B,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,120.0,mmBtu/hr,,,na,na,19359.0,,,,,,,,,,,,,
1007491.0,FLINT HILLS RESOURCES ALASKA  LLC,2090.0,FAIRBANKS NORTH STAR,324110.0,2015.0,GP-CU1A/CU1B,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,120.0,mmBtu/hr,,,na,na,19360.0,,,,,,,,,,,,,
1007491.0,FLINT HILLS RESOURCES ALASKA  LLC,2090.0,FAIRBANKS NORTH STAR,324110.0,2010.0,GP- GR CU1A/CU1B,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,120.0,mmBtu/hr,,,na,na,19361.0,,,,,,,,,,,,,
1007491.0,FLINT HILLS RESOURCES ALASKA  LLC,2090.0,FAIRBANKS NORTH STAR,324110.0,2017.0,GP-CU1A/CU1B,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,0.0,mmBtu/hr,,,na,na,19362.0,,,,,,,,,,,,,
1007491.0,FLINT HILLS RESOURCES ALASKA  LLC,2090.0,FAIRBANKS NORTH STAR,324110.0,2014.0,GP-CU1A/CU1B,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,120.0,mmBtu/hr,,,na,na,19363.0,,,,,,,,,,,,,
1007491.0,FLINT HILLS RESOURCES ALASKA  LLC,2090.0,FAIRBANKS NORTH STAR,324110.0,2016.0,GP-CU1A/CU1B,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,120.0,mmBtu/hr,,,na,na,19364.0,,,,,,,,,,,,,
1007491.0,FLINT HILLS RESOURCES ALASKA  LLC,2090.0,FAIRBANKS NORTH STAR,324110.0,2013.0,GP-CU1A/CU1B,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,120.0,mmBtu/hr,,,na,na,19365.0,,,,,,,,,,,,,
1007491.0,FLINT HILLS RESOURCES ALASKA  LLC,2090.0,FAIRBANKS NORTH STAR,324110.0,2012.0,GP-CU1A/CU1B,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,120.0,mmBtu/hr,,,na,na,19366.0,,,,,,,,,,,,,
1007658.0,US OIL & REFINING TACOMA,53053.0,PIERCE,324110.0,2015.0,GP-1,OCS (Other combustion source),,Tier 3 (Equation C-5  gaseous fuel),,,105.9,mmBtu/hr,,,na,na,19367.0,,,,,,,,,,,,,
1007658.0,US OIL & REFINING TACOMA,53053.0,PIERCE,324110.0,2014.0,GP-1,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,105.9,mmBtu/hr,,,na,na,19368.0,,,,,,,,,,,,,
1007658.0,US OIL & REFINING TACOMA,53053.0,PIERCE,324110.0,2012.0,GP-1,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,105.9,mmBtu/hr,,,na,na,19369.0,,,,,,,,,,,,,
1007658.0,US OIL & REFINING TACOMA,53053.0,PIERCE,324110.0,2010.0,GP-1,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,105.9,mmBtu/hr,,,na,na,19370.0,,,,,,,,,,,,,
1007658.0,US OIL & REFINING TACOMA,53053.0,PIERCE,324110.0,2016.0,GP-1,OCS (Other combustion source),,Tier 3 (Equation C-5  gaseous fuel),,,105.9,mmBtu/hr,,,na,na,19371.0,,,,,,,,,,,,,
1000156.0,Mittal Steel USA - Indiana Harbor East,18089.0,Lake,331111.0,2010.0,SRC_IH5_Stoves_005,OCS (Other combustion source),Blast Furnace Gas,Tier 3 (Equation C-5  gaseous fuel),293.0,mmBtu/hr,,,,,na,na,19422.0,,,,,,,,,,,,,
1000156.0,Mittal Steel USA - Indiana Harbor East,18089.0,Lake,331110.0,2010.0,SRC_IH5_Stoves_005,OCS (Other combustion source),Blast Furnace Gas,Tier 3 (Equation C-5  gaseous fuel),293.0,mmBtu/hr,,,,,na,na,19423.0,,,,,,,,,,,,,
1003306.0,CONTINENTAL REFINING COMPANY LLC,21199.0,PULASKI,324110.0,2018.0,GP-FL-4,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,13.75,mmBtu/hr,,,na,na,19424.0,,,,,,,,,,,,,
1003306.0,CONTINENTAL REFINING COMPANY LLC,21199.0,PULASKI,324110.0,2010.0,GP-FL-4,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 3 (Equation C-5  gaseous fuel),,,13.7,mmBtu/hr,,,na,na,19426.0,,,,,,,,,,,,,
1003306.0,CONTINENTAL REFINING COMPANY LLC,21199.0,PULASKI,324110.0,2011.0,GP-FL-4,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 3 (Equation C-5  gaseous fuel),,,13.7,mmBtu/hr,,,na,na,19428.0,,,,,,,,,,,,,
1003306.0,CONTINENTAL REFINING COMPANY LLC,21199.0,PULASKI,324110.0,2015.0,GP-FL-4,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,13.7,mmBtu/hr,,,na,na,19430.0,,,,,,,,,,,,,
1003306.0,CONTINENTAL REFINING COMPANY LLC,21199.0,PULASKI,324110.0,2013.0,GP-FL-4,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,13.7,mmBtu/hr,,,na,na,19432.0,,,,,,,,,,,,,
1003306.0,CONTINENTAL REFINING COMPANY LLC,21199.0,PULASKI,324110.0,2017.0,GP-FL-4,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,13.7,mmBtu/hr,,,na,na,19434.0,,,,,,,,,,,,,
1008018.0,PHILLIPS 66 FERNDALE REFINERY,53073.0,WHATCOM COUNTY,324110.0,2015.0,GP-SRU,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,23.0,mmBtu/hr,,,na,na,19504.0,,,,,,,,,,,,,
1008018.0,PHILLIPS 66 FERNDALE REFINERY,53073.0,WHATCOM COUNTY,324110.0,2016.0,GP-SRU,OCS (Other combustion source),,Tier 3 (Equation C-5  gaseous fuel),,,23.0,mmBtu/hr,,,na,na,19506.0,,,,,,,,,,,,,
1008018.0,PHILLIPS 66 FERNDALE REFINERY,53073.0,WHATCOM COUNTY,324110.0,2014.0,GP-Natural Gas,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 3 (Equation C-5  gaseous fuel),,,163.0,mmBtu/hr,,,na,na,19508.0,,,,,,,,,,,,,
1008018.0,PHILLIPS 66 FERNDALE REFINERY,53073.0,WHATCOM COUNTY,324110.0,2015.0,GP-Natural Gas,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 3 (Equation C-5  gaseous fuel),,,163.0,mmBtu/hr,,,na,na,19510.0,,,,,,,,,,,,,
1008018.0,PHILLIPS 66 FERNDALE REFINERY,53073.0,WHATCOM COUNTY,324110.0,2016.0,GP-Natural Gas,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 3 (Equation C-5  gaseous fuel),,,163.0,mmBtu/hr,,,na,na,19512.0,,,,,,,,,,,,,
1008018.0,PHILLIPS 66 FERNDALE REFINERY,53073.0,WHATCOM COUNTY,324110.0,2012.0,GP-SRU,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,23.0,mmBtu/hr,,,na,na,19514.0,,,,,,,,,,,,,
1008018.0,PHILLIPS 66 FERNDALE REFINERY,53073.0,WHATCOM COUNTY,324110.0,2010.0,GP-SRU,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,23.0,mmBtu/hr,,,na,na,19516.0,,,,,,,,,,,,,
1008018.0,PHILLIPS 66 FERNDALE REFINERY,53073.0,WHATCOM COUNTY,324110.0,2013.0,GP-SRU,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,23.0,mmBtu/hr,,,na,na,19518.0,,,,,,,,,,,,,
1008018.0,PHILLIPS 66 FERNDALE REFINERY,53073.0,WHATCOM COUNTY,324110.0,2017.0,GP-Natural Gas,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 3 (Equation C-5  gaseous fuel),,,163.0,mmBtu/hr,,,na,na,19520.0,,,,,,,,,,,,,
1008018.0,PHILLIPS 66 FERNDALE REFINERY,53073.0,WHATCOM COUNTY,324110.0,2018.0,GP-Natural Gas,OCS (Other combustion source),Natural Gas (Weighted U.S. Average),Tier 3 (Equation C-5  gaseous fuel),,,163.0,mmBtu/hr,,,na,na,19522.0,,,,,,,,,,,,,
1008018.0,PHILLIPS 66 FERNDALE REFINERY,53073.0,WHATCOM COUNTY,324110.0,2011.0,GP-SRU,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,23.0,mmBtu/hr,,,na,na,19524.0,,,,,,,,,,,,,
1008018.0,PHILLIPS 66 FERNDALE REFINERY,53073.0,WHATCOM COUNTY,324110.0,2014.0,GP-SRU,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,23.0,mmBtu/hr,,,na,na,19526.0,,,,,,,,,,,,,
1004368.0,INEOS CHOCOLATE BAYOU PLANT,48039.0,BRAZORIA COUNTY,325211.0,2013.0,GP-OL1 COMBUSTION,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,248.0,mmBtu/hr,,,na,na,19528.0,,,,,,,,,,,,,
1004368.0,INEOS CHOCOLATE BAYOU PLANT,48039.0,BRAZORIA COUNTY,325211.0,2013.0,GP-OL2 COMBUSTION,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,250.0,mmBtu/hr,,,na,na,19529.0,,,,,,,,,,,,,
1004368.0,INEOS CHOCOLATE BAYOU PLANT,48039.0,BRAZORIA COUNTY,325211.0,2012.0,GP-OL2 COMBUSTION,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,250.0,mmBtu/hr,,,na,na,19530.0,,,,,,,,,,,,,
1004368.0,INEOS CHOCOLATE BAYOU PLANT,48039.0,BRAZORIA COUNTY,325211.0,2011.0,GP-OL1 COMBUSTION,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,248.0,mmBtu/hr,,,na,na,19531.0,,,,,,,,,,,,,
1004368.0,INEOS CHOCOLATE BAYOU PLANT,48039.0,BRAZORIA COUNTY,325211.0,2012.0,GP-OL1 COMBUSTION,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,248.0,mmBtu/hr,,,na,na,19532.0,,,,,,,,,,,,,
1004368.0,INEOS CHOCOLATE BAYOU PLANT,48039.0,BRAZORIA COUNTY,325211.0,2010.0,GP-OL2 COMBUSTION,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,250.0,mmBtu/hr,,,na,na,19533.0,,,,,,,,,,,,,
1007643.0,EXXONMOBIL BATON ROUGE REFINERY AND CHEMICAL PLANT,22033.0,EAST BATON ROUGE,324110.0,2012.0,SCOLA,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),7.5,mmBtu/hr,,,,,na,na,19534.0,,,,,,,,,,,,,
1007643.0,EXXONMOBIL BATON ROUGE REFINERY AND CHEMICAL PLANT,22033.0,EAST BATON ROUGE,324110.0,2015.0,SCOLA,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),7.5,mmBtu/hr,,,,,na,na,19536.0,,,,,,,,,,,,,
1007643.0,EXXONMOBIL BATON ROUGE REFINERY AND CHEMICAL PLANT,22033.0,EAST BATON ROUGE,324110.0,2016.0,SCOLA,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),7.5,mmBtu/hr,,,,,na,na,19538.0,,,,,,,,,,,,,
1007643.0,EXXONMOBIL BATON ROUGE REFINERY AND CHEMICAL PLANT,22033.0,EAST BATON ROUGE,324110.0,2014.0,SCOLA,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),7.5,mmBtu/hr,,,,,na,na,19540.0,,,,,,,,,,,,,
1007643.0,EXXONMOBIL BATON ROUGE REFINERY AND CHEMICAL PLANT,22033.0,EAST BATON ROUGE,324110.0,2010.0,SCOLA,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),7.5,mmBtu/hr,,,,,na,na,19542.0,,,,,,,,,,,,,
1007643.0,EXXONMOBIL BATON ROUGE REFINERY AND CHEMICAL PLANT,22033.0,EAST BATON ROUGE,324110.0,2018.0,SCOLA,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),7.5,mmBtu/hr,,,,,na,na,19544.0,,,,,,,,,,,,,
1007643.0,EXXONMOBIL BATON ROUGE REFINERY AND CHEMICAL PLANT,22033.0,EAST BATON ROUGE,324110.0,2017.0,SCOLA,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),7.5,mmBtu/hr,,,,,na,na,19546.0,,,,,,,,,,,,,
1007643.0,EXXONMOBIL BATON ROUGE REFINERY AND CHEMICAL PLANT,22033.0,EAST BATON ROUGE,324110.0,2011.0,SCOLA,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),7.5,mmBtu/hr,,,,,na,na,19548.0,,,,,,,,,,,,,
1002389.0,CITGO PETROLEUM CORP - LAKE CHARLES MANUFACTURING COMPLEX,22019.0,CALCASIEU,324110.0,2018.0,GP-F2 FG Thermal Heaters,OCS (Other combustion source),Fuel Gas,Tier 3 (Equation C-5  gaseous fuel),,,234.0,mmBtu/hr,,,na,na,19550.0,,,,,,,,,,,,,
