FacilityID,CombustorID_common,Date,Fuel_Number,Fuel,Fuel_Other,Fuel_Rate,Fuel_Rate_Unit,Fuel_Rate_Unit_Other,SourceTab,In Waste Inventory? Opt 4,Test Burning Waste? Opt 4
SCGPChemRussellville,FO Boiler,8/28/2009,Fuel 1,Diesel fuel,If other fuel type is selected please specify in this cell,0.15,gallon/minute,,Fuel Feed,,
SCGPChemRussellville,FO Boiler,8/29/2009,Fuel 1,Diesel fuel,If other fuel type is selected please specify in this cell,0.01,gallon/minute,,Fuel Feed,,
SCGPChemRussellville,FO Boiler,8/30/2009,Fuel 1,Diesel fuel,If other fuel type is selected please specify in this cell,0.08,gallon/minute,,Fuel Feed,,
SCGPChemRussellville,FO Boiler,9/1/2009,Fuel 1,Diesel fuel,If other fuel type is selected please specify in this cell,0.1,gallon/minute,,Fuel Feed,,
SCGPChemRussellville,FO Boiler,9/10/2009,Fuel 1,Diesel fuel,If other fuel type is selected please specify in this cell,0.69,gallon/minute,,Fuel Feed,,
SCGPChemRussellville,FO Boiler,9/11/2009,Fuel 1,Diesel fuel,If other fuel type is selected please specify in this cell,0.9,gallon/minute,,Fuel Feed,,
SCGPChemRussellville,FO Boiler,9/2/2009,Fuel 1,Diesel fuel,If other fuel type is selected please specify in this cell,0.17,gallon/minute,,Fuel Feed,,
SCGPChemRussellville,FO Boiler,9/3/2009,Fuel 1,Diesel fuel,If other fuel type is selected please specify in this cell,0.26,gallon/minute,,Fuel Feed,,
SCGPChemRussellville,FO Boiler,9/4/2009,Fuel 1,Diesel fuel,If other fuel type is selected please specify in this cell,0.45,gallon/minute,,Fuel Feed,,
SCGPChemRussellville,FO Boiler,9/5/2009,Fuel 1,Diesel fuel,If other fuel type is selected please specify in this cell,0,gallon/minute,,Fuel Feed,,
SCGPChemRussellville,FO Boiler,9/6/2009,Fuel 1,Diesel fuel,If other fuel type is selected please specify in this cell,0.89,gallon/minute,,Fuel Feed,,
SCGPChemRussellville,FO Boiler,9/7/2009,Fuel 1,Diesel fuel,If other fuel type is selected please specify in this cell,0.81,gallon/minute,,Fuel Feed,,
SCGPChemRussellville,FO Boiler,9/8/2009,Fuel 1,Diesel fuel,If other fuel type is selected please specify in this cell,0.74,gallon/minute,,Fuel Feed,,
SCGPChemRussellville,FO Boiler,9/9/2009,Fuel 1,Diesel fuel,If other fuel type is selected please specify in this cell,0.06,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/19/2009,Fuel 1,Other solid: please explain,"Mix of (unadulterated) bark and woodwaste (bark, fines, lumber, timber, chips, sawdust, etc.)",83000,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/19/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,4400,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/19/2009,Fuel 3,No. 2 Distillate,If other fuel type is selected please specify in this cell,0.2,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/19/2009,Fuel 4,Rectified methanol,If other fuel type is selected please specify in this cell,1.5,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/19/2009,Fuel 5,Used Petroleum-based Oils,If other fuel type is selected please specify in this cell,0,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/20/2009,Fuel 1,Other solid: please explain,"Mix of (unadulterated) bark and woodwaste (bark, fines, lumber, timber, chips, sawdust, etc.)",77000,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/20/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,4300,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/20/2009,Fuel 3,No. 2 Distillate,If other fuel type is selected please specify in this cell,0.2,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/20/2009,Fuel 4,Rectified methanol,If other fuel type is selected please specify in this cell,1.5,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/20/2009,Fuel 5,Used Petroleum-based Oils,If other fuel type is selected please specify in this cell,0,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/21/2009,Fuel 1,Other solid: please explain,"Mix of (unadulterated) bark and woodwaste (bark, fines, lumber, timber, chips, sawdust, etc.)",76000,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/21/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,4400,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/21/2009,Fuel 3,No. 2 Distillate,If other fuel type is selected please specify in this cell,0.2,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/21/2009,Fuel 4,Rectified methanol,If other fuel type is selected please specify in this cell,1.6,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/21/2009,Fuel 5,Used Petroleum-based Oils,If other fuel type is selected please specify in this cell,0,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/22/2009,Fuel 1,Other solid: please explain,"Mix of (unadulterated) bark and woodwaste (bark, fines, lumber, timber, chips, sawdust, etc.)",73000,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/22/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,4100,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/22/2009,Fuel 3,No. 2 Distillate,If other fuel type is selected please specify in this cell,0.2,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/22/2009,Fuel 4,Rectified methanol,If other fuel type is selected please specify in this cell,1.7,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/22/2009,Fuel 5,Used Petroleum-based Oils,If other fuel type is selected please specify in this cell,0,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/23/2009,Fuel 1,Other solid: please explain,"Mix of (unadulterated) bark and woodwaste (bark, fines, lumber, timber, chips, sawdust, etc.)",71000,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/23/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,4400,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/23/2009,Fuel 3,No. 2 Distillate,If other fuel type is selected please specify in this cell,0.2,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/23/2009,Fuel 4,Rectified methanol,If other fuel type is selected please specify in this cell,2.8,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/23/2009,Fuel 5,Used Petroleum-based Oils,If other fuel type is selected please specify in this cell,0,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/24/2009,Fuel 1,Other solid: please explain,"Mix of (unadulterated) bark and woodwaste (bark, fines, lumber, timber, chips, sawdust, etc.)",71000,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/24/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,4300,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/24/2009,Fuel 3,No. 2 Distillate,If other fuel type is selected please specify in this cell,0.2,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/24/2009,Fuel 4,Rectified methanol,If other fuel type is selected please specify in this cell,1.9,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/24/2009,Fuel 5,Used Petroleum-based Oils,If other fuel type is selected please specify in this cell,0,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/25/2009,Fuel 1,Other solid: please explain,"Mix of (unadulterated) bark and woodwaste (bark, fines, lumber, timber, chips, sawdust, etc.)",64000,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/25/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,2600,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/25/2009,Fuel 3,No. 2 Distillate,If other fuel type is selected please specify in this cell,0.7,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/25/2009,Fuel 4,Rectified methanol,If other fuel type is selected please specify in this cell,1.5,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/25/2009,Fuel 5,Used Petroleum-based Oils,If other fuel type is selected please specify in this cell,2.2,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/26/2009,Fuel 1,Other solid: please explain,"Mix of (unadulterated) bark and woodwaste (bark, fines, lumber, timber, chips, sawdust, etc.)",72000,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/26/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,4200,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/26/2009,Fuel 3,No. 2 Distillate,If other fuel type is selected please specify in this cell,0.2,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/26/2009,Fuel 4,Rectified methanol,If other fuel type is selected please specify in this cell,1.5,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/26/2009,Fuel 5,Used Petroleum-based Oils,If other fuel type is selected please specify in this cell,0,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/27/2009,Fuel 1,Other solid: please explain,"Mix of (unadulterated) bark and woodwaste (bark, fines, lumber, timber, chips, sawdust, etc.)",69000,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/27/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,4400,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/27/2009,Fuel 3,No. 2 Distillate,If other fuel type is selected please specify in this cell,0.2,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/27/2009,Fuel 4,Rectified methanol,If other fuel type is selected please specify in this cell,1.5,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/27/2009,Fuel 5,Used Petroleum-based Oils,If other fuel type is selected please specify in this cell,0,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/28/2009,Fuel 1,Other solid: please explain,"Mix of (unadulterated) bark and woodwaste (bark, fines, lumber, timber, chips, sawdust, etc.)",71000,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/28/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,4400,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/28/2009,Fuel 3,No. 2 Distillate,If other fuel type is selected please specify in this cell,0.2,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/28/2009,Fuel 4,Rectified methanol,If other fuel type is selected please specify in this cell,1.5,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/28/2009,Fuel 5,Used Petroleum-based Oils,If other fuel type is selected please specify in this cell,0,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/29/2009,Fuel 1,Other solid: please explain,"Mix of (unadulterated) bark and woodwaste (bark, fines, lumber, timber, chips, sawdust, etc.)",73000,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/29/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,4400,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/29/2009,Fuel 3,No. 2 Distillate,If other fuel type is selected please specify in this cell,0.2,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/29/2009,Fuel 4,Rectified methanol,If other fuel type is selected please specify in this cell,1.5,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/29/2009,Fuel 5,Used Petroleum-based Oils,If other fuel type is selected please specify in this cell,0,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/30/2009,Fuel 1,Other solid: please explain,"Mix of (unadulterated) bark and woodwaste (bark, fines, lumber, timber, chips, sawdust, etc.)",69000,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/30/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,4300,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/30/2009,Fuel 3,No. 2 Distillate,If other fuel type is selected please specify in this cell,0.2,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/30/2009,Fuel 4,Rectified methanol,If other fuel type is selected please specify in this cell,1.5,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,6/30/2009,Fuel 5,Used Petroleum-based Oils,If other fuel type is selected please specify in this cell,0,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/1/2009,Fuel 1,Other solid: please explain,"Mix of (unadulterated) bark and woodwaste (bark, fines, lumber, timber, chips, sawdust, etc.)",67000,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/1/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,4200,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/1/2009,Fuel 3,No. 2 Distillate,If other fuel type is selected please specify in this cell,0.2,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/1/2009,Fuel 4,Rectified methanol,If other fuel type is selected please specify in this cell,1.5,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/1/2009,Fuel 5,Used Petroleum-based Oils,If other fuel type is selected please specify in this cell,0.1,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/10/2009,Fuel 1,Other solid: please explain,"Mix of (unadulterated) bark and woodwaste (bark, fines, lumber, timber, chips, sawdust, etc.)",65000,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/10/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,4300,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/10/2009,Fuel 3,No. 2 Distillate,If other fuel type is selected please specify in this cell,0.2,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/10/2009,Fuel 4,Rectified methanol,If other fuel type is selected please specify in this cell,1,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/10/2009,Fuel 5,Used Petroleum-based Oils,If other fuel type is selected please specify in this cell,0.2,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/11/2009,Fuel 1,Other solid: please explain,"Mix of (unadulterated) bark and woodwaste (bark, fines, lumber, timber, chips, sawdust, etc.)",78000,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/11/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,4300,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/11/2009,Fuel 3,No. 2 Distillate,If other fuel type is selected please specify in this cell,0.2,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/11/2009,Fuel 4,Rectified methanol,If other fuel type is selected please specify in this cell,1,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/11/2009,Fuel 5,Used Petroleum-based Oils,If other fuel type is selected please specify in this cell,0.1,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/12/2009,Fuel 1,Other solid: please explain,"Mix of (unadulterated) bark and woodwaste (bark, fines, lumber, timber, chips, sawdust, etc.)",71000,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/12/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,4100,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/12/2009,Fuel 3,No. 2 Distillate,If other fuel type is selected please specify in this cell,0.2,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/12/2009,Fuel 4,Rectified methanol,If other fuel type is selected please specify in this cell,1,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/12/2009,Fuel 5,Used Petroleum-based Oils,If other fuel type is selected please specify in this cell,0.6,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/13/2009,Fuel 1,Other solid: please explain,"Mix of (unadulterated) bark and woodwaste (bark, fines, lumber, timber, chips, sawdust, etc.)",73000,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/13/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,4400,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/13/2009,Fuel 3,No. 2 Distillate,If other fuel type is selected please specify in this cell,0.2,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/13/2009,Fuel 4,Rectified methanol,If other fuel type is selected please specify in this cell,1.4,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/13/2009,Fuel 5,Used Petroleum-based Oils,If other fuel type is selected please specify in this cell,0,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/14/2009,Fuel 1,Other solid: please explain,"Mix of (unadulterated) bark and woodwaste (bark, fines, lumber, timber, chips, sawdust, etc.)",70000,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/14/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,4300,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/14/2009,Fuel 3,No. 2 Distillate,If other fuel type is selected please specify in this cell,0.2,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/14/2009,Fuel 4,Rectified methanol,If other fuel type is selected please specify in this cell,1,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/14/2009,Fuel 5,Used Petroleum-based Oils,If other fuel type is selected please specify in this cell,0,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/15/2009,Fuel 1,Other solid: please explain,"Mix of (unadulterated) bark and woodwaste (bark, fines, lumber, timber, chips, sawdust, etc.)",44000,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/15/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,2300,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/15/2009,Fuel 3,No. 2 Distillate,If other fuel type is selected please specify in this cell,0.2,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/15/2009,Fuel 4,Rectified methanol,If other fuel type is selected please specify in this cell,1.6,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/15/2009,Fuel 5,Used Petroleum-based Oils,If other fuel type is selected please specify in this cell,13.6,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/16/2009,Fuel 1,Other solid: please explain,"Mix of (unadulterated) bark and woodwaste (bark, fines, lumber, timber, chips, sawdust, etc.)",77000,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/16/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,4400,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/16/2009,Fuel 3,No. 2 Distillate,If other fuel type is selected please specify in this cell,0.2,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/16/2009,Fuel 4,Rectified methanol,If other fuel type is selected please specify in this cell,1.8,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/16/2009,Fuel 5,Used Petroleum-based Oils,If other fuel type is selected please specify in this cell,0,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/17/2009,Fuel 1,Other solid: please explain,"Mix of (unadulterated) bark and woodwaste (bark, fines, lumber, timber, chips, sawdust, etc.)",70000,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/17/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,4400,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/17/2009,Fuel 3,No. 2 Distillate,If other fuel type is selected please specify in this cell,0.2,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/17/2009,Fuel 4,Rectified methanol,If other fuel type is selected please specify in this cell,2.1,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/17/2009,Fuel 5,Used Petroleum-based Oils,If other fuel type is selected please specify in this cell,0,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/18/2009,Fuel 1,Other solid: please explain,"Mix of (unadulterated) bark and woodwaste (bark, fines, lumber, timber, chips, sawdust, etc.)",75000,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/18/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,4300,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/18/2009,Fuel 3,No. 2 Distillate,If other fuel type is selected please specify in this cell,0.2,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/18/2009,Fuel 4,Rectified methanol,If other fuel type is selected please specify in this cell,1.6,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/18/2009,Fuel 5,Used Petroleum-based Oils,If other fuel type is selected please specify in this cell,0.2,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/2/2009,Fuel 1,Other solid: please explain,"Mix of (unadulterated) bark and woodwaste (bark, fines, lumber, timber, chips, sawdust, etc.)",72000,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/2/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,4300,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/2/2009,Fuel 3,No. 2 Distillate,If other fuel type is selected please specify in this cell,0.2,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/2/2009,Fuel 4,Rectified methanol,If other fuel type is selected please specify in this cell,1.5,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/2/2009,Fuel 5,Used Petroleum-based Oils,If other fuel type is selected please specify in this cell,0,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/3/2009,Fuel 1,Other solid: please explain,"Mix of (unadulterated) bark and woodwaste (bark, fines, lumber, timber, chips, sawdust, etc.)",81000,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/3/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,4400,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/3/2009,Fuel 3,No. 2 Distillate,If other fuel type is selected please specify in this cell,0.2,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/3/2009,Fuel 4,Rectified methanol,If other fuel type is selected please specify in this cell,1.2,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/3/2009,Fuel 5,Used Petroleum-based Oils,If other fuel type is selected please specify in this cell,0,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/31/2009,Fuel 1,Other solid: please explain,"Mix of (unadulterated) bark and woodwaste (bark, fines, lumber, timber, chips, sawdust, etc.)",67000,lb/hour,,Fuel Feed 8 more,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/31/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,4400,lb/hour,,Fuel Feed 8 more,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/31/2009,Fuel 3,No. 2 Distillate,If other fuel type is selected please specify in this cell,0.2,gallon/minute,,Fuel Feed 8 more,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/31/2009,Fuel 4,Rectified methanol,If other fuel type is selected please specify in this cell,1.2,gallon/minute,,Fuel Feed 8 more,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/31/2009,Fuel 5,Used Petroleum-based Oils,If other fuel type is selected please specify in this cell,0,gallon/minute,,Fuel Feed 8 more,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/31/2009,Fuel 6,(select fuel type),This data coincides with additional ESP power data provided outside of primary 30-day window.,,(select fuel input units),,Fuel Feed 8 more,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/4/2009,Fuel 1,Other solid: please explain,"Mix of (unadulterated) bark and woodwaste (bark, fines, lumber, timber, chips, sawdust, etc.)",67000,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/4/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,4400,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/4/2009,Fuel 3,No. 2 Distillate,If other fuel type is selected please specify in this cell,0.2,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/4/2009,Fuel 4,Rectified methanol,If other fuel type is selected please specify in this cell,1,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/4/2009,Fuel 5,Used Petroleum-based Oils,If other fuel type is selected please specify in this cell,0,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/5/2009,Fuel 1,Other solid: please explain,"Mix of (unadulterated) bark and woodwaste (bark, fines, lumber, timber, chips, sawdust, etc.)",69000,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/5/2009,Fuel 2,Tire Derived Fuel (TDF),If other fuel type is selected please specify in this cell,4400,lb/hour,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/5/2009,Fuel 3,No. 2 Distillate,If other fuel type is selected please specify in this cell,0.2,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/5/2009,Fuel 4,Rectified methanol,If other fuel type is selected please specify in this cell,1,gallon/minute,,Fuel Feed,,
SCInternationalPaperEastover,No. 2 Power Boiler,7/5/2009,Fuel 5,Used Petroleum-based Oils,If other fuel type is selected please specify in this cell,0,gallon/minute,,Fuel Feed,,
