FACILITY_ID,FACILITY_NAME,FIPS,COUNTY,NAICS,REPORTING_YEAR,UNIT_NAME,UNIT_TYPE,FUEL_TYPE,TIER,AGGR_HIGH_HEAT_CAPACITY,AGGR_HIGH_HEAT_CAPACITY_UOM,INPUT_HEAT_CAPACITY,INPUT_HEAT_CAPACITY_UNIT,FUEL_COM,FUEL_UNIT,ENERGY_COM_MMBtu,ENERGY_MMBtu_hr,tierID,FacilityID,UnitID,Unit Count,Capacity (mmBtu/hr),Op Hours Per Year,Fuel Category for Unit,Temperature,NAICS_sub,Zip,Num_Empl,FIPS_m,State,mactID
1006208.0,ADM CORN PROCESSING,19045.0,CLINTON COUNTY,311221.0,2015.0,EUCOG-1,CFB (Boiler  circulating fluidized bed),Subbituminous,Tier 4,,,1500.0,mmBtu/hr,,,6188181.818,706.4134496,20161.0,,,,,,,,,,,,,
1006208.0,ADM CORN PROCESSING,19045.0,CLINTON COUNTY,311221.0,2013.0,EUCOG-3,CFB (Boiler  circulating fluidized bed),Subbituminous,Tier 4,,,1500.0,mmBtu/hr,,,5371818.182,613.2212536000001,20163.0,,,,,,,,,,,,,
1006208.0,ADM CORN PROCESSING,19045.0,CLINTON COUNTY,311221.0,2013.0,EUCOG-1,CFB (Boiler  circulating fluidized bed),Subbituminous,Tier 4,,,1500.0,mmBtu/hr,,,6520909.091,744.3960149000001,20165.0,,,,,,,,,,,,,
1006208.0,ADM CORN PROCESSING,19045.0,CLINTON COUNTY,311221.0,2014.0,EUCOG-3,CFB (Boiler  circulating fluidized bed),Subbituminous,Tier 4,,,1500.0,mmBtu/hr,,,5544545.455,632.9389788,20167.0,,,,,,,,,,,,,
1006208.0,ADM CORN PROCESSING,19045.0,CLINTON COUNTY,311221.0,2016.0,EUCOG-3,CFB (Boiler  circulating fluidized bed),Subbituminous,Tier 4,,,1500.0,mmBtu/hr,,,7427272.727000001,847.8621835000001,20169.0,,,,,,,,,,,,,
1006208.0,ADM CORN PROCESSING,19045.0,CLINTON COUNTY,311221.0,2014.0,EUCOG-1,CFB (Boiler  circulating fluidized bed),Subbituminous,Tier 4,,,1500.0,mmBtu/hr,,,6700000.0,764.8401826,20171.0,,,,,,,,,,,,,
1006208.0,ADM CORN PROCESSING,19045.0,CLINTON COUNTY,311221.0,2015.0,EUCOG-3,CFB (Boiler  circulating fluidized bed),Subbituminous,Tier 4,,,1500.0,mmBtu/hr,,,7562727.272999999,863.3250311,20173.0,,,,,,,,,,,,,
1006208.0,ADM CORN PROCESSING,19045.0,CLINTON COUNTY,311221.0,2013.0,EUCOG-2,CFB (Boiler  circulating fluidized bed),Subbituminous,Tier 4,,,1500.0,mmBtu/hr,,,7110000.0,811.6438356000001,20175.0,,,,,,,,,,,,,
1006208.0,ADM CORN PROCESSING,19045.0,CLINTON COUNTY,311221.0,2017.0,EUCOG-2,CFB (Boiler  circulating fluidized bed),Subbituminous,Tier 4,,,1500.0,mmBtu/hr,,,4999090.909,570.6724782000001,20177.0,,,,,,,,,,,,,
1006208.0,ADM CORN PROCESSING,19045.0,CLINTON COUNTY,311221.0,2015.0,EUCOG-2,CFB (Boiler  circulating fluidized bed),Subbituminous,Tier 4,,,1500.0,mmBtu/hr,,,5260909.091,600.5603985,20179.0,,,,,,,,,,,,,
1005661.0,Archer Daniels Midland Co.,17115.0,Macon,311221.0,2018.0,CFB-9,CFB (Boiler  circulating fluidized bed),Mixed (Industrial sector),Tier 4,,,1500.0,mmBtu/hr,,,8870909.091,1012.6608550000001,20212.0,,,,,,,,,,,,,
1005661.0,Archer Daniels Midland Co.,17115.0,Macon,311221.0,2016.0,CFB 9,CFB (Boiler  circulating fluidized bed),Mixed (Industrial sector),Tier 4,,,1500.0,mmBtu/hr,,,9070000.0,1035.3881279999998,20213.0,,,,,,,,,,,,,
1005661.0,Archer Daniels Midland Co.,17115.0,Macon,311221.0,2017.0,CFB-9,CFB (Boiler  circulating fluidized bed),Mixed (Industrial sector),Tier 4,,,1500.0,mmBtu/hr,,,10253636.36,1170.506434,20214.0,,,,,,,,,,,,,
1005661.0,Archer Daniels Midland Co.,17115.0,Macon,311221.0,2018.0,CFB-8,CFB (Boiler  circulating fluidized bed),Mixed (Industrial sector),Tier 4,,,1500.0,mmBtu/hr,,,9026363.636,1030.406808,20215.0,,,,,,,,,,,,,
1005661.0,Archer Daniels Midland Co.,17115.0,Macon,311221.0,2015.0,CFB 9,CFB (Boiler  circulating fluidized bed),Mixed (Industrial sector),Tier 4,,,1500.0,mmBtu/hr,,,9678181.818,1104.815276,20216.0,,,,,,,,,,,,,
1005661.0,Archer Daniels Midland Co.,17115.0,Macon,311221.0,2016.0,CFB-8,CFB (Boiler  circulating fluidized bed),Mixed (Industrial sector),Tier 4,,,1500.0,mmBtu/hr,,,7797272.727000001,890.0996264,20217.0,,,,,,,,,,,,,
1005661.0,Archer Daniels Midland Co.,17115.0,Macon,311221.0,2015.0,CFB 8,CFB (Boiler  circulating fluidized bed),Mixed (Industrial sector),Tier 4,,,1500.0,mmBtu/hr,,,8340000.0,952.0547945000001,20218.0,,,,,,,,,,,,,
1005661.0,Archer Daniels Midland Co.,17115.0,Macon,311221.0,2017.0,CFB-8,CFB (Boiler  circulating fluidized bed),Mixed (Industrial sector),Tier 4,,,1500.0,mmBtu/hr,,,8487272.727,968.8667497000001,20219.0,,,,,,,,,,,,,
1005661.0,Archer Daniels Midland Co.,17115.0,Macon,311221.0,2014.0,CFB 8,CFB (Boiler  circulating fluidized bed),Mixed (Industrial sector),Tier 4,,,1500.0,mmBtu/hr,,,8108181.818,925.5915318,20220.0,,,,,,,,,,,,,
1005661.0,Archer Daniels Midland Co.,17115.0,Macon,311221.0,2014.0,CFB 9,CFB (Boiler  circulating fluidized bed),Mixed (Industrial sector),Tier 4,,,1500.0,mmBtu/hr,,,11690000.0,1334.474886,20221.0,,,,,,,,,,,,,
1006047.0,ADM CORN PROCESSING,19113.0,LINN COUNTY,311221.0,2016.0,Boiler 5 Coal-Fired,CFB (Boiler  circulating fluidized bed),Mixed (Industrial sector),Tier 4,,,1500.0,mmBtu/hr,,,9241818.182,1055.002076,20222.0,,,,,,,,,,,,,
1006047.0,ADM CORN PROCESSING,19113.0,LINN COUNTY,311221.0,2017.0,Boiler 5 Coal-Fired,CFB (Boiler  circulating fluidized bed),Mixed (Industrial sector),Tier 4,,,1500.0,mmBtu/hr,,,9550000.0,1090.182648,20224.0,,,,,,,,,,,,,
1006047.0,ADM CORN PROCESSING,19113.0,LINN COUNTY,311221.0,2018.0,Boiler 5 Coal-Fired,CFB (Boiler  circulating fluidized bed),Mixed (Industrial sector),Tier 4,,,1500.0,mmBtu/hr,,,6988181.818,797.7376505,20226.0,,,,,,,,,,,,,
1006047.0,ADM CORN PROCESSING,19113.0,LINN COUNTY,311221.0,2013.0,Boiler 5 Coal-Fired,CFB (Boiler  circulating fluidized bed),Mixed (Industrial sector),Tier 4,,,1500.0,mmBtu/hr,,,9920000.0,1132.420091,20228.0,,,,,,,,,,,,,
1006047.0,ADM CORN PROCESSING,19113.0,LINN COUNTY,311221.0,2014.0,Boiler 5 Coal-Fired,CFB (Boiler  circulating fluidized bed),Mixed (Industrial sector),Tier 4,,,1500.0,mmBtu/hr,,,9794545.455,1118.098796,20230.0,,,,,,,,,,,,,
1006047.0,ADM CORN PROCESSING,19113.0,LINN COUNTY,311221.0,2015.0,Boiler 5 Coal-Fired,CFB (Boiler  circulating fluidized bed),Mixed (Industrial sector),Tier 4,,,1500.0,mmBtu/hr,,,9978181.818,1139.061851,20232.0,,,,,,,,,,,,,
1000589.0,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,55009.0,BROWN,322121.0,2013.0,B29,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,486.0,mmBtu/hr,,,2736666.667,312.40487060000004,20245.0,,,,,,,,,,,,,
1000589.0,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,55009.0,BROWN,322121.0,2016.0,B29,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,486.0,mmBtu/hr,,,603333.3333,68.87366819,20247.0,,,,,,,,,,,,,
1000589.0,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,55009.0,BROWN,322121.0,2017.0,B29,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,486.0,mmBtu/hr,,,0.0,0.0,20249.0,,,,,,,,,,,,,
1000589.0,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,55009.0,BROWN,322121.0,2015.0,B29,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,486.0,mmBtu/hr,,,1703333.333,194.4444444,20251.0,,,,,,,,,,,,,
1000589.0,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,55009.0,BROWN,322121.0,2011.0,B29,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,486.0,mmBtu/hr,,,2786666.667,318.1126332,20253.0,,,,,,,,,,,,,
1000589.0,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,55009.0,BROWN,322121.0,2014.0,B29,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,486.0,mmBtu/hr,,,2180000.0,248.8584475,20255.0,,,,,,,,,,,,,
1000589.0,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,55009.0,BROWN,322121.0,2012.0,B29,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,486.0,mmBtu/hr,,,2890000.0,329.90867579999997,20257.0,,,,,,,,,,,,,
1000869.0,KIMBERLY CLARK PA LLC/CHESTER OPR,42045.0,DELAWARE COUNTY,322121.0,2018.0,Boiler 10,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,799.0,mmBtu/hr,,,883333.3333,100.8371385,20259.0,,,,,,,,,,,,,
1000869.0,KIMBERLY CLARK PA LLC/CHESTER OPR,42045.0,DELAWARE COUNTY,322121.0,2017.0,Boiler 10,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,799.0,mmBtu/hr,,,1450000.0,165.5251142,20261.0,,,,,,,,,,,,,
1000869.0,KIMBERLY CLARK PA LLC/CHESTER OPR,42045.0,DELAWARE COUNTY,322121.0,2014.0,Boiler 10,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,799.0,mmBtu/hr,,,2183333.333,249.23896499999998,20263.0,,,,,,,,,,,,,
1000869.0,KIMBERLY CLARK PA LLC/CHESTER OPR,42045.0,DELAWARE COUNTY,322121.0,2015.0,Boiler 10,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,799.0,mmBtu/hr,,,1830000.0,208.9041096,20265.0,,,,,,,,,,,,,
1000869.0,KIMBERLY CLARK PA LLC/CHESTER OPR,42045.0,DELAWARE COUNTY,322121.0,2016.0,Boiler 10,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,799.0,mmBtu/hr,,,1670000.0,190.63926940000002,20267.0,,,,,,,,,,,,,
1006975.0,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,22033.0,EAST BATON ROUGE,322121.0,2017.0,PB06-CEMS,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,1205.0,mmBtu/hr,,,5976666.667,682.2678843,20273.0,,,,,,,,,,,,,
1006975.0,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,22033.0,EAST BATON ROUGE,322121.0,2018.0,PB06-CEMS,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,1205.0,mmBtu/hr,,,3820000.0,436.0730594,20275.0,,,,,,,,,,,,,
1006975.0,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,22033.0,EAST BATON ROUGE,322121.0,2013.0,PB06-CEMS,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,1205.0,mmBtu/hr,,,7696666.667,878.6149162999999,20277.0,,,,,,,,,,,,,
1006975.0,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,22033.0,EAST BATON ROUGE,322121.0,2014.0,PB06-CEMS,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,1205.0,mmBtu/hr,,,6373333.333,727.5494673,20279.0,,,,,,,,,,,,,
1006975.0,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,22033.0,EAST BATON ROUGE,322121.0,2011.0,PB06-CEMS,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,1205.0,mmBtu/hr,,,7360000.0,840.1826484,20281.0,,,,,,,,,,,,,
1006975.0,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,22033.0,EAST BATON ROUGE,322121.0,2015.0,PB06-CEMS,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,1205.0,mmBtu/hr,,,5720000.0,652.9680365,20283.0,,,,,,,,,,,,,
1006975.0,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,22033.0,EAST BATON ROUGE,322121.0,2012.0,PB06-CEMS,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,1205.0,mmBtu/hr,,,6783333.333,774.3531202,20285.0,,,,,,,,,,,,,
1007453.0,GEORGIA-PACIFIC CONSUMER PRODUCTS LP - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2010.0,BO03,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,422.0,mmBtu/hr,,,2746666.667,313.5464231,20287.0,,,,,,,,,,,,,
1007453.0,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2015.0,BO03,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,422.0,mmBtu/hr,,,963333.3333,109.96955859999998,20288.0,,,,,,,,,,,,,
1007453.0,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2014.0,BO03,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,422.0,mmBtu/hr,,,1323333.3329999999,151.065449,20289.0,,,,,,,,,,,,,
1007453.0,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2014.0,BO01 Tier 4,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,422.0,mmBtu/hr,,,1480000.0,168.94977169999999,20290.0,,,,,,,,,,,,,
1007453.0,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2011.0,BO01 Tier 4,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,422.0,mmBtu/hr,,,2256666.667,257.6103501,20291.0,,,,,,,,,,,,,
1007453.0,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2016.0,BO01 Tier 4,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,422.0,mmBtu/hr,,,1406666.667,160.5783866,20292.0,,,,,,,,,,,,,
1007453.0,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2017.0,BO01 Tier 4,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,422.0,mmBtu/hr,,,2110000.0,240.8675799,20293.0,,,,,,,,,,,,,
1007453.0,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2016.0,BO03,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,422.0,mmBtu/hr,,,1860000.0,212.32876710000002,20294.0,,,,,,,,,,,,,
1007453.0,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2015.0,BO01 Tier 4,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,422.0,mmBtu/hr,,,1403333.333,160.1978691,20295.0,,,,,,,,,,,,,
1007453.0,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2012.0,BO03,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,422.0,mmBtu/hr,,,2473333.333,282.3439878,20296.0,,,,,,,,,,,,,
1007453.0,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2011.0,BO03,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,422.0,mmBtu/hr,,,2510000.0,286.52968039999996,20297.0,,,,,,,,,,,,,
1007453.0,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2017.0,BO03,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,422.0,mmBtu/hr,,,1950000.0,222.6027397,20298.0,,,,,,,,,,,,,
1007453.0,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2013.0,BO03,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,422.0,mmBtu/hr,,,2190000.0,250.0,20299.0,,,,,,,,,,,,,
1007453.0,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2013.0,BO01 Tier 4,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,422.0,mmBtu/hr,,,2003333.333,228.69101980000002,20300.0,,,,,,,,,,,,,
1007453.0,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2018.0,BO03,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,422.0,mmBtu/hr,,,2050000.0,234.0182648,20301.0,,,,,,,,,,,,,
1007453.0,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2018.0,BO01 Tier 4,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,422.0,mmBtu/hr,,,1960000.0,223.7442922,20302.0,,,,,,,,,,,,,
1007453.0,GEORGIA-PACIFIC CONSUMER PRODUCTS LP - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2010.0,BO01 Tier 4,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,422.0,mmBtu/hr,,,2180000.0,248.8584475,20303.0,,,,,,,,,,,,,
1007453.0,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,13103.0,EFFINGHAM COUNTY,322121.0,2012.0,BO01 Tier 4,CFB (Boiler  circulating fluidized bed),Petroleum Coke,Tier 4,,,422.0,mmBtu/hr,,,2433333.333,277.77777779999997,20304.0,,,,,,,,,,,,,
1000240.0,SP Fiber Technologies Southeast  LLC,13175.0,LAURENS,322121.0,2012.0,PB2 CEMS,CFB (Boiler  circulating fluidized bed),Tires,Tier 4,,,800.0,mmBtu/hr,,,346875.0,39.59760274,20329.0,,,,,,,,,,,,,
1000240.0,SP Fiber Technologies Southeast  LLC,13175.0,LAURENS,322121.0,2015.0,PB2,CFB (Boiler  circulating fluidized bed),Tires,Tier 4,,,800.0,mmBtu/hr,,,1716250.0,195.9189498,20331.0,,,,,,,,,,,,,
1000240.0,SP Fiber Technologies Southeast  LLC,13175.0,LAURENS,322121.0,2014.0,PB2,CFB (Boiler  circulating fluidized bed),Tires,Tier 4,,,800.0,mmBtu/hr,,,1649062.5,188.2491438,20333.0,,,,,,,,,,,,,
1000240.0,SP Fiber Technologies Southeast  LLC,13175.0,LAURENS,322121.0,2017.0,PB2,CFB (Boiler  circulating fluidized bed),Tires,Tier 4,,,800.0,mmBtu/hr,,,1865625.0,212.9708904,20335.0,,,,,,,,,,,,,
1000240.0,SP Fiber Technologies Southeast  LLC,13175.0,LAURENS,322121.0,2016.0,PB2,CFB (Boiler  circulating fluidized bed),Tires,Tier 4,,,800.0,mmBtu/hr,,,2483437.5,283.4974315,20337.0,,,,,,,,,,,,,
1000353.0,Sonoco Products Co.,45031.0,DARLINGTON COUNTY,322130.0,2014.0,B09 w/CEMS,CFB (Boiler  circulating fluidized bed),Tires,Tier 4,,,180.0,mmBtu/hr,,,14062.5,1.605308219,20341.0,,,,,,,,,,,,,
1000353.0,Sonoco Products Co.,45031.0,DARLINGTON COUNTY,322130.0,2017.0,B09 w/CEMS,CFB (Boiler  circulating fluidized bed),Tires,Tier 4,,,180.0,mmBtu/hr,,,16562.5,1.8906963469999998,20343.0,,,,,,,,,,,,,
1000353.0,Sonoco Products Co.,45031.0,DARLINGTON COUNTY,322130.0,2015.0,B09 w/CEMS,CFB (Boiler  circulating fluidized bed),Tires,Tier 4,,,180.0,mmBtu/hr,,,27187.5,3.10359589,20345.0,,,,,,,,,,,,,
1000377.0,International Paper-Courtland Mill,1079.0,Lawrence,322121.0,2013.0,Power Boiler 3,BFB (Boiler  bubbling fluidized bed),Tires,Tier 4,,,710.0,mmBtu/hr,,,109062.5,12.45005708,20347.0,,,,,,,,,,,,,
1000377.0,International Paper-Courtland Mill,1079.0,Lawrence,322121.0,2012.0,Power Boiler 3,BFB (Boiler  bubbling fluidized bed),Tires,Tier 4,,,710.0,mmBtu/hr,,,625.0,0.071347032,20348.0,,,,,,,,,,,,,
1000377.0,International Paper-Courtland Mill,1079.0,Lawrence,322121.0,2011.0,Power Boiler 3,BFB (Boiler  bubbling fluidized bed),Tires,Tier 4,,,710.0,mmBtu/hr,,,47500.0,5.4223744289999996,20349.0,,,,,,,,,,,,,
1000377.0,International Paper-Courtland Mill,1079.0,Lawrence,322121.0,2014.0,Power Boiler 3,BFB (Boiler  bubbling fluidized bed),Tires,Tier 4,,,710.0,mmBtu/hr,,,5000.0,0.570776256,20350.0,,,,,,,,,,,,,
1003164.0,VERSO PAPER CORP. - SARTELL MILL,27145.0,STEARNS,322121.0,2011.0,#3 Boiler - Tier 4,S (Stoker Boiler),Tires,Tier 4,,,415.0,mmBtu/hr,,,191875.0,21.90353881,20379.0,,,,,,,,,,,,,
1003164.0,VERSO PAPER CORP. - SARTELL MILL,27009.0,BENTON COUNTY,322121.0,2011.0,#3 Boiler - Tier 4,S (Stoker Boiler),Tires,Tier 4,,,415.0,mmBtu/hr,,,191875.0,21.90353881,20380.0,,,,,,,,,,,,,
1003164.0,VERSO PAPER CORP. - SARTELL MILL,27145.0,STEARNS,322121.0,2012.0,#3 Boiler - Tier 4,S (Stoker Boiler),Tires,Tier 4,,,415.0,mmBtu/hr,,,73750.0,8.418949772000001,20381.0,,,,,,,,,,,,,
1003164.0,VERSO PAPER CORP. - SARTELL MILL,27009.0,BENTON COUNTY,322121.0,2012.0,#3 Boiler - Tier 4,S (Stoker Boiler),Tires,Tier 4,,,415.0,mmBtu/hr,,,73750.0,8.418949772000001,20382.0,,,,,,,,,,,,,
1003164.0,VERSO PAPER CORP. - SARTELL MILL,27145.0,STEARNS,322121.0,2010.0,#3 Boiler - Tier 4,S (Stoker Boiler),Tires,Tier 4,,,415.0,mmBtu/hr,,,33437.5,3.81706621,20383.0,,,,,,,,,,,,,
1003164.0,VERSO PAPER CORP. - SARTELL MILL,27009.0,BENTON COUNTY,322121.0,2010.0,#3 Boiler - Tier 4,S (Stoker Boiler),Tires,Tier 4,,,415.0,mmBtu/hr,,,33437.5,3.81706621,20384.0,,,,,,,,,,,,,
1003320.0,Verso Escanaba LLC,26041.0,DELTA COUNTY,322121.0,2015.0,EU11B68,OB (Boiler  other),Tires,Tier 4,,,1040.0,mmBtu/hr,,,654375.0,74.70034247,20385.0,,,,,,,,,,,,,
1003320.0,Verso Escanaba LLC,26041.0,DELTA COUNTY,322121.0,2013.0,EU11B68,OB (Boiler  other),Tires,Tier 4,,,1040.0,mmBtu/hr,,,696875.0,79.55194064,20387.0,,,,,,,,,,,,,
1003320.0,Verso Escanaba LLC,26041.0,DELTA COUNTY,322121.0,2014.0,EU11B68,OB (Boiler  other),Tires,Tier 4,,,1040.0,mmBtu/hr,,,663750.0,75.77054795,20389.0,,,,,,,,,,,,,
1005661.0,Archer Daniels Midland Co.,17115.0,Macon,311221.0,2011.0,CFB 9,CFB (Boiler  circulating fluidized bed),Tires,Tier 4,,,1500.0,mmBtu/hr,,,68750.0,7.848173516,20391.0,,,,,,,,,,,,,
1005661.0,Archer Daniels Midland Co.,17115.0,Macon,311221.0,2016.0,CFB 9,CFB (Boiler  circulating fluidized bed),Tires,Tier 4,,,1500.0,mmBtu/hr,,,5625.0,0.642123288,20392.0,,,,,,,,,,,,,
1005661.0,Archer Daniels Midland Co.,17115.0,Macon,311221.0,2017.0,CFB-9,CFB (Boiler  circulating fluidized bed),Tires,Tier 4,,,1500.0,mmBtu/hr,,,625.0,0.071347032,20393.0,,,,,,,,,,,,,
1005661.0,Archer Daniels Midland Co.,17115.0,Macon,311221.0,2016.0,CFB-8,CFB (Boiler  circulating fluidized bed),Tires,Tier 4,,,1500.0,mmBtu/hr,,,4687.5,0.53510274,20394.0,,,,,,,,,,,,,
1005661.0,Archer Daniels Midland Co.,17115.0,Macon,311221.0,2017.0,CFB-8,CFB (Boiler  circulating fluidized bed),Tires,Tier 4,,,1500.0,mmBtu/hr,,,625.0,0.071347032,20395.0,,,,,,,,,,,,,
1005661.0,Archer Daniels Midland Co.,17115.0,Macon,311221.0,2011.0,CFB 8,CFB (Boiler  circulating fluidized bed),Tires,Tier 4,,,1500.0,mmBtu/hr,,,48750.0,5.565068492999999,20396.0,,,,,,,,,,,,,
1005738.0,International Paper - Mansfield Mill,22031.0,DE SOTO PARISH,322130.0,2014.0,Power Boiler 2,S (Stoker Boiler),Tires,Tier 4,,,760.0,mmBtu/hr,,,834062.5,95.21261416,20397.0,,,,,,,,,,,,,
1005738.0,International Paper - Mansfield Mill,22031.0,DE SOTO PARISH,322130.0,2017.0,No. 1 Power Boiler,S (Stoker Boiler),Tires,Tier 4,,,760.0,mmBtu/hr,,,832500.0,95.03424658,20399.0,,,,,,,,,,,,,
1005738.0,International Paper - Mansfield Mill,22031.0,DE SOTO PARISH,322130.0,2018.0,No. 1 Power Boiler,S (Stoker Boiler),Tires,Tier 4,,,760.0,mmBtu/hr,,,578750.0,66.06735160000001,20401.0,,,,,,,,,,,,,
1005738.0,International Paper - Mansfield Mill,22031.0,DE SOTO PARISH,322130.0,2013.0,No. 1 Power Boiler,S (Stoker Boiler),Tires,Tier 4,,,760.0,mmBtu/hr,,,734687.5,83.86843607,20403.0,,,,,,,,,,,,,
1005738.0,International Paper - Mansfield Mill,22031.0,DE SOTO PARISH,322130.0,2011.0,Power Boiler 2,S (Stoker Boiler),Tires,Tier 4,,,760.0,mmBtu/hr,,,892500.0,101.8835616,20405.0,,,,,,,,,,,,,
1005738.0,International Paper - Mansfield Mill,22031.0,DE SOTO PARISH,322130.0,2012.0,Power Boiler 2,S (Stoker Boiler),Tires,Tier 4,,,760.0,mmBtu/hr,,,899687.5,102.7040525,20407.0,,,,,,,,,,,,,
1005738.0,International Paper - Mansfield Mill,22031.0,DE SOTO PARISH,322130.0,2012.0,No. 1 Power Boiler,S (Stoker Boiler),Tires,Tier 4,,,760.0,mmBtu/hr,,,900312.5,102.7753995,20409.0,,,,,,,,,,,,,
1005738.0,International Paper - Mansfield Mill,22031.0,DE SOTO PARISH,322130.0,2016.0,Power Boiler 2,S (Stoker Boiler),Tires,Tier 4,,,760.0,mmBtu/hr,,,847812.5,96.78224886,20411.0,,,,,,,,,,,,,
