FACILITY_ID,FACILITY_NAME,FIPS,COUNTY,NAICS,REPORTING_YEAR,UNIT_NAME,UNIT_TYPE,FUEL_TYPE,FUEL_TYPE_OTHER,FUEL_TYPE_BLEND,TIER,CO2_COMBUSTION_EMISSIONS,CH4_COMBUSTION_EMISSIONS,FUEL_QUANTITY,FUEL_QUANTITY_UOM,AGGR_HIGH_HEAT_CAPACITY,AGGR_HIGH_HEAT_CAPACITY_UOM,AGG_CUMULATIVE_HEAT_INPUTCAP,INPUT_HEAT_CAPACITY,INPUT_HEAT_CAPACITY_UNIT,INPUT_HEAT_CAPACITY_UNIT_OTHER,FUEL_COM,FUEL_UNIT,ENERGY_COM,ENERGY_UNIT,ENERGY_MMBtu_hr,tierID,FacilityID,UnitID,Unit Count,Capacity (mmBtu/hr),Op Hours Per Year,Fuel Category for Unit,Temperature,NAICS_sub,Zip,Num_Empl,FIPS_m,State,mactID
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glaxo Smith Kline,42307,1.0,10.5,8760.0,Gas 1,350.0,325.0,27709.0,>1000,37063.0,NC,2101.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glaxo Smith Kline,42308,1.0,10.5,8760.0,Gas 1,350.0,325.0,27709.0,>1000,37063.0,NC,2102.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glaxo Smith Kline,71296,1.0,26.2,8760.0,Gas 1,350.0,325.0,27709.0,>1000,37063.0,NC,2103.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glaxo Smith Kline,71297,1.0,26.2,8760.0,Gas 1,350.0,325.0,27709.0,>1000,37063.0,NC,2104.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glaxo Smith Kline,BLR8.1,1.0,51.0,8760.0,Gas 1,350.0,325.0,27709.0,>1000,37063.0,NC,2105.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glaxo Smith Kline,BLR8.2,1.0,51.0,8760.0,Gas 1,350.0,325.0,27709.0,>1000,37063.0,NC,2106.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glaxo Smith Kline,BLR8.3,1.0,51.0,8760.0,Gas 1,350.0,325.0,27709.0,>1000,37063.0,NC,2107.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glaxo Smith Kline,BLR8.4,1.0,51.0,8760.0,Gas 1,350.0,325.0,27709.0,>1000,37063.0,NC,2108.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Goodyear Tire,B53,1.0,5.0,8400.0,Gas 1,350.0,326.0,28311.0,>1000,37051.0,NC,2109.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Goodyear Tire,BL01,1.0,77.4,7872.0,Heavy Liquid,400.0,326.0,28311.0,>1000,37051.0,NC,2110.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Goodyear Tire,BL02,1.0,77.4,7872.0,Heavy Liquid,400.0,326.0,28311.0,>1000,37051.0,NC,2111.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Goodyear Tire,BL03,1.0,77.4,7872.0,Heavy Liquid,400.0,326.0,28311.0,>1000,37051.0,NC,2112.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Goodyear Tire,BL04,1.0,77.4,7872.0,Heavy Liquid,400.0,326.0,28311.0,>1000,37051.0,NC,2113.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Goodyear Tire,D53,1.0,5.0,8400.0,Gas 1,350.0,326.0,28311.0,>1000,37051.0,NC,2114.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,G PAhoskie CN S,ES-B1 - Wood Fired Boiler,1.0,91.8,7000.0,Wet Biomass,400.0,321.0,27910.0,0-49,37015.0,NC,2115.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,G PChem Conway,ES-B1,1.0,25.1,8400.0,Gas 1,350.0,325.0,27820.0,50-99,37131.0,NC,2116.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,G PDudley,ES-B1,1.0,254.0,8500.0,Wet Biomass,400.0,321.0,28333.0,100-499,37191.0,NC,2117.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,G PRoxboro,ES-1 Wood fired Boiler,1.0,70.0,8400.0,Wet Biomass,400.0,321.0,27573.0,100-499,37145.0,NC,2118.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,G PRoxboro,IES-10,1.0,5.0,8400.0,Gas 1,350.0,321.0,27573.0,100-499,37145.0,NC,2119.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,G PWhiteville,ES-B2,1.0,241.5,8664.0,Wet Biomass,400.0,321.0,28472.0,100-499,37047.0,NC,2120.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hanes Dye Winston Salem,ES B01,1.0,47.5,400.0,Coal,400.0,313.0,27102.0,100-499,37067.0,NC,2121.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hanes Dye Winston Salem,ES B02,1.0,47.5,200.0,Coal,400.0,313.0,27102.0,100-499,37067.0,NC,2122.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hanes Dye Winston Salem,ES B03,1.0,86.0,3000.0,Coal,400.0,313.0,27102.0,100-499,37067.0,NC,2123.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,R JReynolds Whitaker,ES-602-1-1,1.0,140.0,6000.0,Gas 1,350.0,312.0,27102.0,500-999,37067.0,NC,2124.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,R JReynolds Whitaker,ES-602-1-2,1.0,140.0,6000.0,Gas 1,350.0,312.0,27102.0,500-999,37067.0,NC,2125.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,R JReynolds Whitaker,ES-602-1-5,1.0,125.5,6000.0,Gas 1,350.0,312.0,27102.0,500-999,37067.0,NC,2126.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,R JReynolds Whitaker,ES-602-1-6,1.0,129.0,6000.0,Gas 1,350.0,312.0,27102.0,500-999,37067.0,NC,2127.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hexion1478,ES-3,1.0,20.9,1750.0,Heavy Liquid,400.0,325.0,28301.0,50-99,37051.0,NC,2128.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hexion1478,ES-4,1.0,20.9,8600.0,Heavy Liquid,400.0,325.0,28301.0,50-99,37051.0,NC,2129.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hexion1478,ES-FORM12,1.0,12.4,8200.0,Gas 1,350.0,325.0,28301.0,50-99,37051.0,NC,2130.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hexion1478,ES-FORM3,1.0,20.9,3850.0,Gas 1,350.0,325.0,28301.0,50-99,37051.0,NC,2131.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hickory Chair Company,OFB,1.0,29.291,1000.0,Heavy Liquid,400.0,337.0,28602.0,500-999,37035.0,NC,2132.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hickory Chair Company,WFB-1,1.0,38.0,4200.0,Dry Biomass,400.0,337.0,28602.0,500-999,37035.0,NC,2133.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,International Paper Riegelwood,PB1,1.0,250.0,5000.0,Heavy Liquid,400.0,322.0,28456.0,500-999,37047.0,NC,2134.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,International Paper Riegelwood,PB2,1.0,425.0,8400.0,Wet Biomass,400.0,322.0,28456.0,500-999,37047.0,NC,2135.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,International Paper Riegelwood,PB5,1.0,600.0,8400.0,Wet Biomass,400.0,322.0,28456.0,500-999,37047.0,NC,2136.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,West Fraser,ES-BW-1,1.0,104.336,8675.0,Dry Biomass,400.0,321.0,28456.0,100-499,37047.0,NC,2137.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invista Hwy421,B4040,1.0,202.0,8300.0,Heavy Liquid,400.0,325.0,28401.0,100-499,37141.0,NC,2138.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invista Hwy421,BLR1,1.0,200.0,8400.0,Gas 1,350.0,325.0,28401.0,100-499,37141.0,NC,2139.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invista Hwy421,BLR4,1.0,246.0,8100.0,Heavy Liquid,400.0,325.0,28401.0,100-499,37141.0,NC,2140.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invista Hwy421,BLR5,1.0,246.0,8500.0,Heavy Liquid,400.0,325.0,28401.0,100-499,37141.0,NC,2141.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jackson Paper Sylva,JP-021,1.0,145.1,8592.0,Wet Biomass,400.0,322.0,28779.0,100-499,37099.0,NC,2142.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jeld-Wen,Boiler 1,1.0,43.6,8400.0,Wet Biomass,400.0,321.0,28752.0,50-99,37121.0,NC,2143.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jeld-Wen,Bolier 2,1.0,33.48,8760.0,Gas 1,350.0,321.0,28752.0,50-99,37121.0,NC,2144.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kap Stone,PB1,1.0,550.0,8600.0,Wet Biomass,400.0,322.0,27870.0,100-499,37083.0,NC,2145.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kap Stone,PKG2,1.0,185.0,2000.0,Heavy Liquid,400.0,322.0,27870.0,100-499,37083.0,NC,2146.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cargill Raleigh,ES-17,1.0,47.0,5490.0,Gas 1,350.0,311.0,27603.0,0-49,37183.0,NC,2147.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cargill Raleigh,ES-26,1.0,75.0,4820.0,Gas 1,350.0,311.0,27603.0,0-49,37183.0,NC,2148.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Century Furniture,ES B1,1.0,36.0,8760.0,Dry Biomass,400.0,337.0,28601.0,100-499,37035.0,NC,2149.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Century Furniture,ES B2,1.0,38.4,8760.0,Dry Biomass,400.0,337.0,28601.0,100-499,37035.0,NC,2150.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shurtape Tech,33-Small Boilers,2.0,5.0,8400.0,Gas 1,350.0,322.0,28601.0,100-499,37035.0,NC,2151.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shurtape Tech,ES-33-BLR-B2,1.0,26.41,876.0,Gas 1,350.0,322.0,28601.0,100-499,37035.0,NC,2152.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shurtape Tech,ES-33-BLR-B5,1.0,25.1,8760.0,Gas 1,350.0,322.0,28601.0,100-499,37035.0,NC,2153.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shurtape Tech,ES-36-BLR-B1,1.0,10.475,8760.0,Gas 1,350.0,322.0,28601.0,100-499,37035.0,NC,2154.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Certain Teed Oxford,ES-B1,1.0,16.7,4350.0,Heavy Liquid,400.0,324.0,27565.0,100-499,37181.0,NC,2155.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Certain Teed Oxford,ES-B2,1.0,16.7,4350.0,Heavy Liquid,400.0,324.0,27565.0,100-499,37181.0,NC,2156.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,C NA Shelby,JTN0051SO,1.0,57.0,8760.0,Gas 1,350.0,325.0,28073.0,100-499,37045.0,NC,2157.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,C NA Shelby,JTN0052SO,1.0,57.0,8760.0,Gas 1,350.0,325.0,28073.0,100-499,37045.0,NC,2158.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,C NA Shelby,JTN0053SO,1.0,57.0,8760.0,Gas 1,350.0,325.0,28073.0,100-499,37045.0,NC,2159.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cochrane,IES-2,1.0,5.0,8400.0,Gas 1,350.0,337.0,28092.0,100-499,37035.0,NC,2160.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cognis Charlotte,Boiler #1,1.0,26.67,8592.0,Gas 1,350.0,325.0,28273.0,50-99,37119.0,NC,2161.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cognis Charlotte,Boiler #2,1.0,26.67,250.0,Light Liquid,350.0,325.0,28273.0,50-99,37119.0,NC,2162.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Consolidated Diesel Co,Boiler 3B,1.0,5.0,8400.0,Gas 1,350.0,333.0,27891.0,>1000,37083.0,NC,2163.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Consolidated Diesel Co,BOILERS 1B & 2B,1.0,12.0,3600.0,Gas 1,350.0,333.0,27891.0,>1000,37083.0,NC,2164.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Corning Incorporated,ES-HB,2.0,5.0,8400.0,Gas 1,350.0,327.0,28107.0,100-499,37119.0,NC,2165.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Corning Wilmington,IES-HB,1.0,5.0,8400.0,Gas 1,350.0,327.0,28405.0,>1000,37129.0,NC,2166.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domtar,64-25-0290 (No. 1 Hog Fuel Boiler),1.0,747.5,8337.0,Wet Biomass,400.0,322.0,27962.0,500-999,37117.0,NC,2167.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domtar,65-25-0310 (No. 2 Hog Fuel Boiler),1.0,889.0,8279.0,Wet Biomass,400.0,322.0,27962.0,500-999,37117.0,NC,2168.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,D SM,Boiler #1,1.0,37.7,8400.0,Heavy Liquid,400.0,325.0,27834.0,>1000,37013.0,NC,2169.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,D SM,Boiler #2,1.0,34.1,6536.0,Heavy Liquid,400.0,325.0,27834.0,>1000,37013.0,NC,2170.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,D SM,Boiler #3,1.0,34.1,5498.0,Heavy Liquid,400.0,325.0,27834.0,>1000,37013.0,NC,2171.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,D SM,Boiler #4,1.0,67.4,4728.0,Heavy Liquid,400.0,325.0,27834.0,>1000,37013.0,NC,2172.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,D SM,Combustion Turbine w/TEG Burner,1.0,12.90688,1418.0,Light Liquid,350.0,325.0,27834.0,>1000,37013.0,NC,2173.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,D SM,Dyneema HWH1-5,5.0,5.0,8400.0,Gas 1,350.0,325.0,27834.0,>1000,37013.0,NC,2174.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Du Pont Co Fayetteville,PS-1,1.0,139.4,8592.0,Heavy Liquid,400.0,325.0,28306.0,500-999,37093.0,NC,2175.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Du Pont Co Fayetteville,PS-2,1.0,88.4,8424.0,Heavy Liquid,400.0,325.0,28306.0,500-999,37093.0,NC,2176.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Purolator Filters,ESB1,1.0,5.0,8400.0,Gas 1,350.0,336.0,28306.0,>1000,37093.0,NC,2177.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,E IDu Pont Kinston,ES6022A,1.0,208.0,3500.0,Coal,400.0,325.0,28502.0,100-499,37107.0,NC,2178.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,E IDu Pont Kinston,ES6022B,1.0,208.0,5260.0,Coal,400.0,325.0,28502.0,100-499,37107.0,NC,2179.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freightliner Trucks,ES-B5,1.0,33.6,5760.0,Gas 1,350.0,336.0,27013.0,>1000,37159.0,NC,2180.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Freightliner Trucks,Group 1,5.0,5.0,8400.0,Gas 1,350.0,336.0,27013.0,>1000,37159.0,NC,2181.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kincaid Furniture Hudson,ES-1,1.0,0.0467,8400.0,Dry Biomass,400.0,337.0,28638.0,100-499,37027.0,NC,2182.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kincaid Furniture Hudson,ES-2,1.0,0.0467,5500.0,Dry Biomass,400.0,337.0,28638.0,100-499,37027.0,NC,2183.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kincaid Furniture Hudson,ES-3,1.0,0.0467,1500.0,Gas 1,350.0,337.0,28638.0,100-499,37027.0,NC,2184.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shurtape Tech24,ES-24-BLR-1,1.0,10.46,8760.0,Gas 1,350.0,322.0,28638.0,100-499,37027.0,NC,2185.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kings Mountain,B1,1.0,92.32091881,1200.0,Gas 1,350.0,325.0,28086.0,100-499,37071.0,NC,2186.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kohler,ESBL1,1.0,33.6,650.0,Light Liquid,350.0,337.0,28637.0,100-499,37023.0,NC,2187.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kohler,ESBL2,1.0,31.9,900.0,Dry Biomass,400.0,337.0,28637.0,100-499,37023.0,NC,2188.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kohler,ESBL3,1.0,8.2,1150.0,Light Liquid,350.0,337.0,28637.0,100-499,37023.0,NC,2189.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kurz,IB03,1.0,3.36,8760.0,Light Liquid,350.0,323.0,27295.0,100-499,37057.0,NC,2190.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laneventure Plt14,#6,1.0,10.35,4380.0,Gas 1,350.0,337.0,28613.0,100-499,37035.0,NC,2191.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,L PRoaring River,Boiler #1,1.0,44.0,1000.0,Heavy Liquid,400.0,321.0,28669.0,100-499,37171.0,NC,2192.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,L PRoaring River,Boiler #2,1.0,79.0,8400.0,Wet Biomass,400.0,321.0,28669.0,100-499,37171.0,NC,2193.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,L PRoaring River,Boiler #3,1.0,183.0,8400.0,Wet Biomass,400.0,321.0,28669.0,100-499,37171.0,NC,2194.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martin Marietta,1,1.0,5.0,8400.0,Gas 1,350.0,326.0,28675.0,0-49,37005.0,NC,2195.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Meridian Salisbury,B-1,1.0,12.4,7200.0,Gas 1,350.0,326.0,28147.0,100-499,37159.0,NC,2196.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Starchand Chem,E-350A,1.0,14.28,8424.0,Gas 1,350.0,325.0,28147.0,100-499,37159.0,NC,2197.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Starchand Chem,ES-A3-2-B7,1.0,16.3293,8400.0,Gas 1,350.0,325.0,28147.0,100-499,37159.0,NC,2198.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Starchand Chem,IB2  Area 1 boiler #2,1.0,12.12,8400.0,Gas 1,350.0,325.0,28147.0,100-499,37159.0,NC,2199.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Starchand Chem,IB3  Area 1 boiler #3,1.0,12.189,8400.0,Gas 1,350.0,325.0,28147.0,100-499,37159.0,NC,2200.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Starchand Chem,IB4  Area 3 Boiler #4,1.0,12.553,8400.0,Gas 1,350.0,325.0,28147.0,100-499,37159.0,NC,2201.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Starchand Chem,IB5  Area 3  Boiler #5,1.0,12.553,8400.0,Gas 1,350.0,325.0,28147.0,100-499,37159.0,NC,2202.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,National Starchand Chem,IB6  Area 1 Boiler #6,1.0,12.189,8400.0,Gas 1,350.0,325.0,28147.0,100-499,37159.0,NC,2203.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Performance Fibers,Boiler 1,1.0,90.0,4380.0,Gas 1,350.0,325.0,28147.0,500-999,37159.0,NC,2204.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Performance Fibers,Boiler 2,1.0,90.0,4380.0,Gas 1,350.0,325.0,28147.0,500-999,37159.0,NC,2205.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Performance Fibers,Boiler 3,1.0,90.0,4380.0,Gas 1,350.0,325.0,28147.0,500-999,37159.0,NC,2206.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Performance Fibers,Boiler 4,1.0,90.0,4380.0,Gas 1,350.0,325.0,28147.0,500-999,37159.0,NC,2207.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Performance Fibers,Boiler 5,1.0,90.0,4380.0,Gas 1,350.0,325.0,28147.0,500-999,37159.0,NC,2208.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miller Coors,ES-1 Coal/No. 2 & 6 Fuel Oil Boiler,1.0,238.0,4100.0,Coal,400.0,312.0,27107.0,500-999,37067.0,NC,2209.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miller Coors,ES-2 Coal/No. 2 & 6 Fuel Oil Boiler,1.0,238.0,4500.0,Coal,400.0,312.0,27107.0,500-999,37067.0,NC,2210.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miller Coors,ES-3 No. 6/No. 2 Fuel Oil Boiler,1.0,136.0,140.0,Heavy Liquid,400.0,312.0,27107.0,500-999,37067.0,NC,2211.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miller Coors,ES-6 No. 2 Fuel Oil Boiler,1.0,4.697,168.0,Light Liquid,350.0,312.0,27107.0,500-999,37067.0,NC,2212.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Molded Fiber Glass,BPH-1,2.0,5.0,8400.0,Gas 1,350.0,336.0,28655.0,100-499,37021.0,NC,2213.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oliver Rubber Co,SGFB_001,2.0,5.0,8400.0,Gas 1,350.0,326.0,27203.0,100-499,37151.0,NC,2214.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,P GI Nonwovens,B1,1.0,25.0,8600.0,Gas 1,350.0,313.0,27504.0,100-499,37101.0,NC,2215.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,P GI Nonwovens,B2,1.0,25.0,8500.0,Gas 1,350.0,313.0,27504.0,100-499,37101.0,NC,2216.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,P GI Nonwovens,B3,1.0,48.1,8500.0,Gas 1,350.0,313.0,27504.0,100-499,37101.0,NC,2217.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,P PG Lexington,ES64,1.0,21.0,8400.0,Gas 1,350.0,327.0,27292.0,500-999,37057.0,NC,2218.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,P PG Lexington,ES66,1.0,21.0,8760.0,Gas 1,350.0,327.0,27292.0,500-999,37057.0,NC,2219.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,P PG Lexington,ES67,1.0,21.0,8760.0,Gas 1,350.0,327.0,27292.0,500-999,37057.0,NC,2220.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,P PG Lexington,ES68,1.0,21.0,8760.0,Gas 1,350.0,327.0,27292.0,500-999,37057.0,NC,2221.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,P PG Lexington,ESB134/ESB133 Hot Water Boilers (Propane),2.0,5.0,8400.0,Gas 1,350.0,327.0,27292.0,500-999,37057.0,NC,2222.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,P PG Lexington,ESTEC167 Boiler (Natural Gas),1.0,5.0,8400.0,Gas 1,350.0,327.0,27292.0,500-999,37057.0,NC,2223.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,P PG Shelby,ESB83A,1.0,25.106,4380.0,Gas 1,350.0,327.0,28150.0,500-999,37161.0,NC,2224.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,P PG Shelby,ESB83B,1.0,25.106,4380.0,Gas 1,350.0,327.0,28150.0,500-999,37161.0,NC,2225.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reeves Bros Rutherfordton,B2,1.0,14.7,730.0,Gas 1,350.0,313.0,28139.0,100-499,37161.0,NC,2226.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reeves Bros Rutherfordton,B3,1.0,13.8,730.0,Gas 1,350.0,313.0,28139.0,100-499,37161.0,NC,2227.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reeves Bros Rutherfordton,B4,1.0,24.2,8568.0,Gas 1,350.0,313.0,28139.0,100-499,37161.0,NC,2228.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seaboard Lumber,ES-3,1.0,55.82,8400.0,Wet Biomass,400.0,321.0,27876.0,100-499,37131.0,NC,2229.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seaboard Lumber,ES-NB,1.0,33.0,8400.0,Wet Biomass,400.0,321.0,27876.0,100-499,37131.0,NC,2230.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seaboard Lumber,ES-SB,1.0,33.0,8400.0,Wet Biomass,400.0,321.0,27876.0,100-499,37131.0,NC,2231.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanley Furniture,FB-1,1.0,15.0,4380.0,Heavy Liquid,400.0,337.0,28771.0,100-499,37075.0,NC,2232.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanley Furniture,FB-2,1.0,44.3,4380.0,Dry Biomass,400.0,337.0,28771.0,100-499,37075.0,NC,2233.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanley Furniture,FB-3,1.0,36.0,8760.0,Dry Biomass,400.0,337.0,28771.0,100-499,37075.0,NC,2234.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Buses1542,ES-1,1.0,14.6,8200.0,Gas 1,350.0,336.0,27260.0,>1000,37151.0,NC,2235.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Buses1542,ES-CB600,1.0,25.1,3200.0,Gas 1,350.0,336.0,27260.0,>1000,37151.0,NC,2236.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Buses1542,ES-Cont400,1.0,13.8,3200.0,Gas 1,350.0,336.0,27260.0,>1000,37151.0,NC,2237.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weyerhaeuser-Vanceboro,ES 150-001,1.0,579.0,6000.0,Heavy Liquid,400.0,322.0,28586.0,100-499,37049.0,NC,2238.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weyerhaeuser-Vanceboro,ES 161-001,1.0,287.0,8760.0,Heavy Liquid,400.0,322.0,28586.0,100-499,37049.0,NC,2239.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wilsonart,ES-BLR1,1.0,48.5,8400.0,Light Liquid,350.0,326.0,28732.0,500-999,37021.0,NC,2240.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wilsonart,ES-BLR2,1.0,46.5,8400.0,Light Liquid,350.0,326.0,28732.0,500-999,37021.0,NC,2241.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wilsonart,ES-BLR5,1.0,19.6,8400.0,Dry Biomass,400.0,326.0,28732.0,500-999,37021.0,NC,2242.0
