FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,UNIT_NAME,UNIT_TYPE,FUEL_TYPE,FUEL_TYPE_OTHER,FUEL_TYPE_BLEND,COUNTY,COUNTY_FIPS,NAICS,FUEL_COM,FUEL_UNIT,ANNUAL_HEAT_INPUT,ANNUAL_HEAT_INPUT_UOM,AGGR_HIGH_HEAT_CAPACITY,AGGR_HIGH_HEAT_CAPACITY_UOM,INPUT_HEAT_CAPACITY_UNIT_OTHER,CH4_COMBUSTION_EMISSIONS,N2O_COMBUSTION_EMISSIONS,AGG_CUMULATIVE_HEAT_INPUTCAP,INPUT_HEAT_CAPACITY,INPUT_HEAT_CAPACITY_UNIT,Energy_consumption_MMBtu,ENERGY_MMBtu_hr
1005994,2016,DOMTAR AW LLC ASHDOWN MILL,#3 Power Boiler,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,LITTLE RIVER,5081,322121,,,,,,,,10.37,5.185,,790,mmBtu/hr,1440277.778,164.4152714
1005994,2016,DOMTAR AW LLC ASHDOWN MILL,#3 Power Boiler,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,LITTLE RIVER COUNTY,5081,322121,,,,,,,,10.37,5.185,,790,mmBtu/hr,1440277.778,164.4152714
1005994,2014,DOMTAR AW LLC ASHDOWN MILL,#3 Power Boiler,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,LITTLE RIVER,5081,322121,,,,,,,,7.01,3.507,,790,mmBtu/hr,973611.1111,111.1428209
1005994,2014,DOMTAR AW LLC ASHDOWN MILL,#3 Power Boiler,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,LITTLE RIVER COUNTY,5081,322121,,,,,,,,7.01,3.507,,790,mmBtu/hr,973611.1111,111.1428209
1005994,2013,DOMTAR AW LLC ASHDOWN MILL,#3 Power Boiler,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,LITTLE RIVER,5081,322121,,,,,,,,6.55,3.274,,790,mmBtu/hr,909722.2222,103.8495687
1005994,2013,DOMTAR AW LLC ASHDOWN MILL,#3 Power Boiler,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,LITTLE RIVER COUNTY,5081,322121,,,,,,,,6.55,3.274,,790,mmBtu/hr,909722.2222,103.8495687
1005994,2018,DOMTAR AW LLC ASHDOWN MILL,#2 Power Boiler,OB (Boiler  other),Wood and Wood Residuals (dry basis),,,LITTLE RIVER,5081,322121,,,,,,,,4.27,2.133,,820,mmBtu/hr,593055.5556,67.70040589
1005994,2018,DOMTAR AW LLC ASHDOWN MILL,#2 Power Boiler,OB (Boiler  other),Wood and Wood Residuals (dry basis),,,LITTLE RIVER COUNTY,5081,322121,,,,,,,,4.27,2.133,,820,mmBtu/hr,593055.5556,67.70040589
1005994,2017,DOMTAR AW LLC ASHDOWN MILL,#2 Power Boiler,OB (Boiler  other),Wood and Wood Residuals (dry basis),,,LITTLE RIVER,5081,322121,,,,,,,,5.34,2.671,,820,mmBtu/hr,741666.6667,84.6651446
1005994,2017,DOMTAR AW LLC ASHDOWN MILL,#2 Power Boiler,OB (Boiler  other),Wood and Wood Residuals (dry basis),,,LITTLE RIVER COUNTY,5081,322121,,,,,,,,5.34,2.671,,820,mmBtu/hr,741666.6667,84.6651446
1005994,2018,DOMTAR AW LLC ASHDOWN MILL,#3 Power Boiler,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,LITTLE RIVER,5081,322121,,,,,,,,5.62,2.808,,790,mmBtu/hr,780555.5556,89.10451547
1005994,2018,DOMTAR AW LLC ASHDOWN MILL,#3 Power Boiler,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,LITTLE RIVER COUNTY,5081,322121,,,,,,,,5.62,2.808,,790,mmBtu/hr,780555.5556,89.10451547
1006262,2014,International Paper-Eastover Mill,No.2 Power Boiler,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,Richland,45079,322121,,,,,,,,19.87,9.933,,500,mmBtu/hr,2759722.222,315.0367834
1006262,2016,International Paper-Eastover Mill,No.2 Power Boiler,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,Richland,45079,322121,,,3033424,mmBtu,,,,21.84,10.92,,500,mmBtu/hr,3033333.333,346.2709285
1006262,2013,International Paper-Eastover Mill,No.2 Power Boiler,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,Richland,45079,322121,,,,,,,,24.39,12.19,,500,mmBtu/hr,3387500,386.7009132
1006262,2018,International Paper-Eastover Mill,No.2 Power Boiler,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,Richland,45079,322121,,,,,,,,22.01,11.007,,500,mmBtu/hr,3056944.444,348.9662608
1006262,2017,International Paper-Eastover Mill,No.2 Power Boiler,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,Richland,45079,322121,,,,,,,,22.98,11.488,,500,mmBtu/hr,3191666.667,364.3455099
1006262,2015,International Paper-Eastover Mill,No.2 Power Boiler,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,Richland,45079,322121,,,,,,,,18.38,9.188,,500,mmBtu/hr,2552777.778,291.4129883
1006377,2015,PRATT INDUSTRIES MILL DIV CONYERS,AFPI,BFB (Boiler  bubbling fluidized bed),Wood and Wood Residuals (dry basis),,,ROCKDALE,13247,322130,,,,,,,,21.95,10.974,,380,mmBtu/hr,3048611.111,348.014967
1006377,2015,PRATT INDUSTRIES MILL DIV CONYERS,AFPI,BFB (Boiler  bubbling fluidized bed),Wood and Wood Residuals (dry basis),,,ROCKDALE COUNTY,13247,322130,,,,,,,,21.95,10.974,,380,mmBtu/hr,3048611.111,348.014967
1006377,2018,PRATT INDUSTRIES MILL DIV CONYERS,AFPI,BFB (Boiler  bubbling fluidized bed),Wood and Wood Residuals (dry basis),,,ROCKDALE,13247,322130,,,,,,,,15.97,7.987,,380,mmBtu/hr,2218055.556,253.202689
1006377,2018,PRATT INDUSTRIES MILL DIV CONYERS,AFPI,BFB (Boiler  bubbling fluidized bed),Wood and Wood Residuals (dry basis),,,ROCKDALE COUNTY,13247,322130,,,,,,,,15.97,7.987,,380,mmBtu/hr,2218055.556,253.202689
1006377,2014,PRATT INDUSTRIES MILL DIV CONYERS,AFPI,BFB (Boiler  bubbling fluidized bed),Wood and Wood Residuals (dry basis),,,ROCKDALE,13247,322130,,,,,,,,12.16,6.079,,380,mmBtu/hr,1688888.889,192.7955353
1006377,2014,PRATT INDUSTRIES MILL DIV CONYERS,AFPI,BFB (Boiler  bubbling fluidized bed),Wood and Wood Residuals (dry basis),,,ROCKDALE COUNTY,13247,322130,,,,,,,,12.16,6.079,,380,mmBtu/hr,1688888.889,192.7955353
1006892,2014,International Paper-Prattville Mill,No. 1 Power Boiler/ PB1,OB (Boiler  other),Wood and Wood Residuals (dry basis),,,Autauga,1001,322130,,,,,,,,13.73,6.867,,707,mmBtu/hr,1906944.444,217.687722
1006892,2017,International Paper-Prattville Mill,No. 1 Power Boiler/ PB1,OB (Boiler  other),Wood and Wood Residuals (dry basis),,,Autauga,1001,322130,,,1935767,mmBtu,,,,13.94,6.969,,707,mmBtu/hr,1936111.111,221.0172501
1006892,2016,International Paper-Prattville Mill,No. 1 Power Boiler/ PB1,OB (Boiler  other),Wood and Wood Residuals (dry basis),,,Autauga,1001,322130,,,,,,,,13.01,6.505,,707,mmBtu/hr,1806944.444,206.2721969
1006892,2015,International Paper-Prattville Mill,No. 1 Power Boiler/ PB1,OB (Boiler  other),Wood and Wood Residuals (dry basis),,,Autauga,1001,322130,,,,,,,,15.26,7.632,,707,mmBtu/hr,2119444.444,241.9457128
1006892,2018,International Paper-Prattville Mill,No. 1 Power Boiler/ PB1,OB (Boiler  other),Wood and Wood Residuals (dry basis),,,Autauga,1001,322130,,,1825650,mmBtu,,,,13.14,6.572,,707,mmBtu/hr,1825000,208.3333333
1006892,2013,International Paper-Prattville Mill,No. 1 Power Boiler/ PB1,OB (Boiler  other),Wood and Wood Residuals (dry basis),,,Autauga,1001,322130,,,,,,,,15.8,7.9,,707,mmBtu/hr,2194444.444,250.5073567
1006892,2017,International Paper-Prattville Mill,No. 2 Power Boiler/ PB2,OB (Boiler  other),Wood and Wood Residuals (dry basis),,,Autauga,1001,322130,,,1446065,mmBtu,,,,10.41,5.206,,630,mmBtu/hr,1445833.333,165.0494673
1006892,2018,International Paper-Prattville Mill,No. 2 Power Boiler/ PB2,OB (Boiler  other),Wood and Wood Residuals (dry basis),,,Autauga,1001,322130,,,1508616,mmBtu,,,,10.86,5.431,,630,mmBtu/hr,1508333.333,172.1841705
1006975,2017,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,PB06-CEMS,CFB (Boiler  circulating fluidized bed),Wood and Wood Residuals (dry basis),,,EAST BATON ROUGE,22033,322121,,,,,,,,13.48,6.74,,1205,mmBtu/hr,1872222.222,213.723998
1006975,2017,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,PB06-CEMS,CFB (Boiler  circulating fluidized bed),Wood and Wood Residuals (dry basis),,,EAST BATON ROUGE PARISH,22033,322121,,,,,,,,13.48,6.74,,1205,mmBtu/hr,1872222.222,213.723998
1006975,2018,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,PB06-CEMS,CFB (Boiler  circulating fluidized bed),Wood and Wood Residuals (dry basis),,,EAST BATON ROUGE,22033,322121,,,,,,,,12.71,6.357,,1205,mmBtu/hr,1765277.778,201.5157281
1006975,2018,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,PB06-CEMS,CFB (Boiler  circulating fluidized bed),Wood and Wood Residuals (dry basis),,,EAST BATON ROUGE PARISH,22033,322121,,,,,,,,12.71,6.357,,1205,mmBtu/hr,1765277.778,201.5157281
1006975,2013,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,PB06-CEMS,CFB (Boiler  circulating fluidized bed),Wood and Wood Residuals (dry basis),,,EAST BATON ROUGE,22033,322121,,,,,,,,14.19,7.095,,1205,mmBtu/hr,1970833.333,224.9809741
1006975,2013,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,PB06-CEMS,CFB (Boiler  circulating fluidized bed),Wood and Wood Residuals (dry basis),,,EAST BATON ROUGE PARISH,22033,322121,,,,,,,,14.19,7.095,,1205,mmBtu/hr,1970833.333,224.9809741
1006975,2014,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,PB06-CEMS,CFB (Boiler  circulating fluidized bed),Wood and Wood Residuals (dry basis),,,EAST BATON ROUGE,22033,322121,,,,,,,,12.88,6.442,,1205,mmBtu/hr,1788888.889,204.2110604
1006975,2014,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,PB06-CEMS,CFB (Boiler  circulating fluidized bed),Wood and Wood Residuals (dry basis),,,EAST BATON ROUGE PARISH,22033,322121,,,,,,,,12.88,6.442,,1205,mmBtu/hr,1788888.889,204.2110604
1006975,2016,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,PB06-CEMS,CFB (Boiler  circulating fluidized bed),Wood and Wood Residuals (dry basis),,,EAST BATON ROUGE,22033,322121,,,,,,,,14.56,7.279,,1205,mmBtu/hr,2022222.222,230.8472856
1006975,2016,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,PB06-CEMS,CFB (Boiler  circulating fluidized bed),Wood and Wood Residuals (dry basis),,,EAST BATON ROUGE PARISH,22033,322121,,,,,,,,14.56,7.279,,1205,mmBtu/hr,2022222.222,230.8472856
1006975,2015,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,PB06-CEMS,CFB (Boiler  circulating fluidized bed),Wood and Wood Residuals (dry basis),,,EAST BATON ROUGE,22033,322121,,,,,,,,14.04,7.018,,1205,mmBtu/hr,1950000,222.6027397
1006975,2015,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,PB06-CEMS,CFB (Boiler  circulating fluidized bed),Wood and Wood Residuals (dry basis),,,EAST BATON ROUGE PARISH,22033,322121,,,,,,,,14.04,7.018,,1205,mmBtu/hr,1950000,222.6027397
1007453,2015,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,BO03,CFB (Boiler  circulating fluidized bed),Wood and Wood Residuals (dry basis),,,EFFINGHAM COUNTY,13103,322121,,,,,,,,0,0,,422,mmBtu/hr,0,0
1007453,2014,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,BO03,CFB (Boiler  circulating fluidized bed),Wood and Wood Residuals (dry basis),,,EFFINGHAM COUNTY,13103,322121,,,,,,,,0.11,0.053,,422,mmBtu/hr,15277.77778,1.744038559
1007453,2014,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,BO01 Tier 4,CFB (Boiler  circulating fluidized bed),Wood and Wood Residuals (dry basis),,,EFFINGHAM COUNTY,13103,322121,,,,,,,,0.11,0.055,,422,mmBtu/hr,15277.77778,1.744038559
1007453,2016,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,BO01 Tier 4,CFB (Boiler  circulating fluidized bed),Wood and Wood Residuals (dry basis),,,EFFINGHAM COUNTY,13103,322121,,,,,,,,0.06,0.032,,422,mmBtu/hr,8333.333333,0.95129376
1007453,2017,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,BO01 Tier 4,CFB (Boiler  circulating fluidized bed),Wood and Wood Residuals (dry basis),,,EFFINGHAM COUNTY,13103,322121,,,,,,,,0.13,0.066,,422,mmBtu/hr,18055.55556,2.061136479
1007453,2017,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,BO01 Tier 4,CFB (Boiler  circulating fluidized bed),Wood and Wood Residuals (dry basis),,,EFFINGHAM COUNTY,13103,322121,,,,,,,,0.13,0.067,,422,mmBtu/hr,18055.55556,2.061136479
1007453,2016,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,BO03,CFB (Boiler  circulating fluidized bed),Wood and Wood Residuals (dry basis),,,EFFINGHAM COUNTY,13103,322121,,,,,,,,0.03,0.014,,422,mmBtu/hr,4166.666667,0.47564688
1007453,2015,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,BO01 Tier 4,CFB (Boiler  circulating fluidized bed),Wood and Wood Residuals (dry basis),,,EFFINGHAM COUNTY,13103,322121,,,,,,,,0.01,0.006,,422,mmBtu/hr,1388.888889,0.15854896
1007453,2017,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,BO03,CFB (Boiler  circulating fluidized bed),Wood and Wood Residuals (dry basis),,,EFFINGHAM COUNTY,13103,322121,,,,,,,,0.12,0.059,,422,mmBtu/hr,16666.66667,1.902587519
1007453,2017,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,BO03,CFB (Boiler  circulating fluidized bed),Wood and Wood Residuals (dry basis),,,EFFINGHAM COUNTY,13103,322121,,,,,,,,0.05,0.023,,422,mmBtu/hr,6944.444444,0.7927448
1007453,2013,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,BO03,CFB (Boiler  circulating fluidized bed),Wood and Wood Residuals (dry basis),,,EFFINGHAM COUNTY,13103,322121,,,,,,,,0.54,0.071,,422,mmBtu/hr,75000,8.561643836
1007453,2013,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,BO01 Tier 4,CFB (Boiler  circulating fluidized bed),Wood and Wood Residuals (dry basis),,,EFFINGHAM COUNTY,13103,322121,,,,,,,,0.49,0.064,,422,mmBtu/hr,68055.55556,7.768899036
1007453,2018,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,BO03,CFB (Boiler  circulating fluidized bed),Wood and Wood Residuals (dry basis),,,EFFINGHAM COUNTY,13103,322121,,,,,,,,0.01,0.007,,422,mmBtu/hr,1388.888889,0.15854896
1007453,2018,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,BO03,CFB (Boiler  circulating fluidized bed),Wood and Wood Residuals (dry basis),,,EFFINGHAM COUNTY,13103,322121,,,,,,,,0.02,0.011,,422,mmBtu/hr,2777.777778,0.31709792
1007453,2018,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,BO01 Tier 4,CFB (Boiler  circulating fluidized bed),Wood and Wood Residuals (dry basis),,,EFFINGHAM COUNTY,13103,322121,,,,,,,,0.08,0.04,,422,mmBtu/hr,11111.11111,1.268391679
1007453,2018,GEORGIA-PACIFIC CONSUMER Operations LLC - SAVANNAH RIVER MILL,BO01 Tier 4,CFB (Boiler  circulating fluidized bed),Wood and Wood Residuals (dry basis),,,EFFINGHAM COUNTY,13103,322121,,,,,,,,0.01,0.004,,422,mmBtu/hr,1388.888889,0.15854896
1007964,2014,West Rock Mill Company  LLC,PB1,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,MARENGO COUNTY,1091,322130,,,,,,,,0.98,0.491,,282,mmBtu/hr,136111.1111,15.53779807
1007964,2014,West Rock Mill Company  LLC,PB1,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,MARENGO,1091,322130,,,,,,,,0.98,0.491,,282,mmBtu/hr,136111.1111,15.53779807
1007964,2015,West Rock Mill Company  LLC,PB3,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,MARENGO COUNTY,1091,322130,,,,,,,,8.7,4.349,,363.9,mmBtu/hr,1208333.333,137.9375951
1007964,2015,West Rock Mill Company  LLC,PB3,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,MARENGO,1091,322130,,,,,,,,8.7,4.349,,363.9,mmBtu/hr,1208333.333,137.9375951
1007964,2016,West Rock Mill Company  LLC,PB3,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,MARENGO COUNTY,1091,322130,,,,,,,,4.97,2.487,,363.9,mmBtu/hr,690277.7778,78.79883308
1007964,2016,West Rock Mill Company  LLC,PB3,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,MARENGO,1091,322130,,,,,,,,4.97,2.487,,363.9,mmBtu/hr,690277.7778,78.79883308
1007964,2014,West Rock Mill Company  LLC,PB3,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,MARENGO COUNTY,1091,322130,,,,,,,,7.9,3.949,,363.9,mmBtu/hr,1097222.222,125.2536783
1007964,2014,West Rock Mill Company  LLC,PB3,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,MARENGO,1091,322130,,,,,,,,7.9,3.949,,363.9,mmBtu/hr,1097222.222,125.2536783
1007964,2015,West Rock Mill Company  LLC,PB1,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,MARENGO COUNTY,1091,322130,,,,,,,,2.34,1.171,,282,mmBtu/hr,325000,37.10045662
1007964,2015,West Rock Mill Company  LLC,PB1,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,MARENGO,1091,322130,,,,,,,,2.34,1.171,,282,mmBtu/hr,325000,37.10045662
1007964,2013,West Rock Mill Company  LLC,PB1,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,MARENGO COUNTY,1091,322130,,,,,,,,0.95,0.473,,282,mmBtu/hr,131944.4444,15.06215119
1007964,2013,West Rock Mill Company  LLC,PB1,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,MARENGO,1091,322130,,,,,,,,0.95,0.473,,282,mmBtu/hr,131944.4444,15.06215119
1007964,2013,West Rock Mill Company  LLC,PB3,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,MARENGO COUNTY,1091,322130,,,,,,,,9.31,4.654,,363.9,mmBtu/hr,1293055.556,147.6090817
1007964,2013,West Rock Mill Company  LLC,PB3,S (Stoker Boiler),Wood and Wood Residuals (dry basis),,,MARENGO,1091,322130,,,,,,,,9.31,4.654,,363.9,mmBtu/hr,1293055.556,147.6090817
1013284,2018,Green Power Solutions of Georgia  LLC,PB2,CFB (Boiler  circulating fluidized bed),Wood and Wood Residuals (dry basis),,,LAURENS COUNTY,13175,221112,,,,,,,,21.76,10.881,,850,mmBtu/hr,3022222.222,345.0025368
1000341,2012,AIR PRODUCTS MANUFACTURING CORP STOCKTON COGEN,Stockton CFB Boiler,CFB (Boiler  circulating fluidized bed),Agricultural Byproducts,,,SAN JOAQUIN COUNTY,6077,221112,,,,,,,,1.03,0.14,,730,mmBtu/hr,32187.5,3.674372146
1000341,2011,AIR PRODUCTS MANUFACTURING CORP STOCKTON COGEN,Stockton CFB Boiler,CFB (Boiler  circulating fluidized bed),Agricultural Byproducts,,,SAN JOAQUIN COUNTY,6077,221112,,,,,,,,23.49,3.15,,730,mmBtu/hr,734062.5,83.79708904
1001293,2011,ROQUETTE AMERICA INC,121 CFB Boiler,CFB (Boiler  circulating fluidized bed),Agricultural Byproducts,,,LEE,19111,311221,,,,,,,,0,0,,996,mmBtu/hr,0,0
1001293,2011,ROQUETTE AMERICA INC,121 CFB Boiler,CFB (Boiler  circulating fluidized bed),Agricultural Byproducts,,,LEE COUNTY,19111,311221,,,,,,,,0,0,,996,mmBtu/hr,0,0
1001293,2012,ROQUETTE AMERICA INC,121 CFB Boiler,CFB (Boiler  circulating fluidized bed),Agricultural Byproducts,,,LEE,19111,311221,,,,,,,,0,0,,996,mmBtu/hr,0,0
1001293,2012,ROQUETTE AMERICA INC,121 CFB Boiler,CFB (Boiler  circulating fluidized bed),Agricultural Byproducts,,,LEE COUNTY,19111,311221,,,,,,,,0,0,,996,mmBtu/hr,0,0
1001293,2010,ROQUETTE AMERICA INC,121 CFB Boiler,CFB (Boiler  circulating fluidized bed),Agricultural Byproducts,,,LEE,19111,311221,,,,,,,,0.03,0.003,,996,mmBtu/hr,937.5,0.107020548
1001293,2010,ROQUETTE AMERICA INC,121 CFB Boiler,CFB (Boiler  circulating fluidized bed),Agricultural Byproducts,,,LEE COUNTY,19111,311221,,,,,,,,0.03,0.003,,996,mmBtu/hr,937.5,0.107020548
1003819,2011,UNIVERSITY OF MN - TWIN CITIES,EU001,CFB (Boiler  circulating fluidized bed),Agricultural Byproducts,,,HENNEPIN,27053,923110,,,,,,,,0.44,0.058,,295.9,mmBtu/hr,13750,1.569634703
1003819,2012,UNIVERSITY OF MN - TWIN CITIES,EU001,CFB (Boiler  circulating fluidized bed),Agricultural Byproducts,,,HENNEPIN,27053,923110,,,,,,,,0,0,,295.9,mmBtu/hr,0,0
1005087,2011,RIO BRAVO JASMIN,Boiler 1,CFB (Boiler  circulating fluidized bed),Agricultural Byproducts,,,KERN COUNTY,6029,221112,,,,,,,,2,0.3,,389,mmBtu/hr,62500,7.134703196
1005087,2011,RIO BRAVO JASMIN,Boiler 1,CFB (Boiler  circulating fluidized bed),Agricultural Byproducts,,,KERN,6029,221112,,,,,,,,2,0.3,,389,mmBtu/hr,62500,7.134703196
1005088,2011,RIO BRAVO POSO,Boiler 1,CFB (Boiler  circulating fluidized bed),Agricultural Byproducts,,,KERN COUNTY,6029,221112,,,,,,,,1.8,0.2,,389,mmBtu/hr,56250,6.421232877
1005088,2011,RIO BRAVO POSO,Boiler 1,CFB (Boiler  circulating fluidized bed),Agricultural Byproducts,,,KERN,6029,221112,,,,,,,,1.8,0.2,,389,mmBtu/hr,56250,6.421232877
1005088,2012,RIO BRAVO POSO,Boiler 1,CFB (Boiler  circulating fluidized bed),Agricultural Byproducts,,,KERN COUNTY,6029,221112,,,,,,,,0.05,0.01,,389,mmBtu/hr,1562.5,0.17836758
1005088,2012,RIO BRAVO POSO,Boiler 1,CFB (Boiler  circulating fluidized bed),Agricultural Byproducts,,,KERN,6029,221112,,,,,,,,0.05,0.01,,389,mmBtu/hr,1562.5,0.17836758
1006047,2016,ADM CORN PROCESSING,Boiler 5 Coal-Fired,CFB (Boiler  circulating fluidized bed),Agricultural Byproducts,,,LINN COUNTY,19113,311221,,,,,,,,12.45,1.635,,1500,mmBtu/hr,389062.5,44.4135274
1006047,2016,ADM CORN PROCESSING,Boiler 5 Coal-Fired,CFB (Boiler  circulating fluidized bed),Agricultural Byproducts,,,LINN,19113,311221,,,,,,,,12.45,1.635,,1500,mmBtu/hr,389062.5,44.4135274
1006047,2017,ADM CORN PROCESSING,Boiler 5 Coal-Fired,CFB (Boiler  circulating fluidized bed),Agricultural Byproducts,,,LINN COUNTY,19113,311221,,,,,,,,2.59,0.34,,1500,mmBtu/hr,80937.5,9.239440639
1006047,2017,ADM CORN PROCESSING,Boiler 5 Coal-Fired,CFB (Boiler  circulating fluidized bed),Agricultural Byproducts,,,LINN,19113,311221,,,,,,,,2.59,0.34,,1500,mmBtu/hr,80937.5,9.239440639
1006047,2018,ADM CORN PROCESSING,Boiler 5 Coal-Fired,CFB (Boiler  circulating fluidized bed),Agricultural Byproducts,,,LINN COUNTY,19113,311221,,,,,,,,0,0,,1500,mmBtu/hr,0,0
1006047,2018,ADM CORN PROCESSING,Boiler 5 Coal-Fired,CFB (Boiler  circulating fluidized bed),Agricultural Byproducts,,,LINN,19113,311221,,,,,,,,0,0,,1500,mmBtu/hr,0,0
1006047,2013,ADM CORN PROCESSING,Boiler 5 Coal-Fired,CFB (Boiler  circulating fluidized bed),Agricultural Byproducts,,,LINN COUNTY,19113,311221,,,,,,,,7.8,1.024,,1500,mmBtu/hr,243750,27.82534247
1006047,2013,ADM CORN PROCESSING,Boiler 5 Coal-Fired,CFB (Boiler  circulating fluidized bed),Agricultural Byproducts,,,LINN,19113,311221,,,,,,,,7.8,1.024,,1500,mmBtu/hr,243750,27.82534247
1006047,2012,ADM CORN PROCESSING,Boiler 5 Coal-Fired,CFB (Boiler  circulating fluidized bed),Agricultural Byproducts,,,LINN COUNTY,19113,311221,,,,,,,,7.68,1.008,,1500,mmBtu/hr,240000,27.39726027
1006047,2012,ADM CORN PROCESSING,Boiler 5 Coal-Fired,CFB (Boiler  circulating fluidized bed),Agricultural Byproducts,,,LINN,19113,311221,,,,,,,,7.68,1.008,,1500,mmBtu/hr,240000,27.39726027
1006047,2014,ADM CORN PROCESSING,Boiler 5 Coal-Fired,CFB (Boiler  circulating fluidized bed),Agricultural Byproducts,,,LINN COUNTY,19113,311221,,,,,,,,18.12,2.378,,1500,mmBtu/hr,566250,64.64041096
1006047,2014,ADM CORN PROCESSING,Boiler 5 Coal-Fired,CFB (Boiler  circulating fluidized bed),Agricultural Byproducts,,,LINN,19113,311221,,,,,,,,18.12,2.378,,1500,mmBtu/hr,566250,64.64041096
1006047,2011,ADM CORN PROCESSING,Boiler 5 Coal-Fired,CFB (Boiler  circulating fluidized bed),Agricultural Byproducts,,,LINN COUNTY,19113,311221,,,,,,,,7.18,0.942,,1500,mmBtu/hr,224375,25.61358447
1006047,2011,ADM CORN PROCESSING,Boiler 5 Coal-Fired,CFB (Boiler  circulating fluidized bed),Agricultural Byproducts,,,LINN,19113,311221,,,,,,,,7.18,0.942,,1500,mmBtu/hr,224375,25.61358447
1006047,2015,ADM CORN PROCESSING,Boiler 5 Coal-Fired,CFB (Boiler  circulating fluidized bed),Agricultural Byproducts,,,LINN COUNTY,19113,311221,,,,,,,,11.5,1.51,,1500,mmBtu/hr,359375,41.02454338
1006047,2015,ADM CORN PROCESSING,Boiler 5 Coal-Fired,CFB (Boiler  circulating fluidized bed),Agricultural Byproducts,,,LINN,19113,311221,,,,,,,,11.5,1.51,,1500,mmBtu/hr,359375,41.02454338
1006208,2017,ADM CORN PROCESSING,EUCOG-1,CFB (Boiler  circulating fluidized bed),Agricultural Byproducts,,,CLINTON COUNTY,19045,311221,,,,,,,,4.65,0.611,,1500,mmBtu/hr,145312.5,16.58818493
1006208,2017,ADM CORN PROCESSING,EUCOG-1,CFB (Boiler  circulating fluidized bed),Agricultural Byproducts,,,CLINTON,19045,311221,,,,,,,,4.65,0.611,,1500,mmBtu/hr,145312.5,16.58818493
